,Issue Date,Plate ID,Registration State,Summons Number,Vehicle Color,Vehicle Expiration Date,Vehicle Make,Violation Description,Violation code,alert,id_drone
30,2014-07-21,EJK4266,NY,7787564386.0,GREY,2016-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,434.0
31,2014-07-29,N63EDS,NJ,7357344472.0,WHITE,8888-01-01 00:00:00,CHEVR,No Parking (Non-COM),20A,0.0,444.0
32,2014-07-17,60304MD,NY,7092387966.0,BROWN,8888-01-01 00:00:00,FRUEH,Crosswalk,50,0.0,454.0
33,2014-07-21,DKC2544,NY,8000023003.0,GY,2015-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,481.0
34,2014-07-30,63480JM,NY,7057429137.0,BROWN,8888-01-01 00:00:00,INTER,No Standing,14,0.0,502.0
35,2014-07-14,50060MD,NY,7125928663.0,WHITE,2014-01-01 00:00:00,NS/OT,Failure to Disp Muni Recpt,69,0.0,520.0
36,2014-07-10,GEK1020,NY,7250797578.0,BK,2015-01-01 00:00:00,SMART,No Parking (street clean),21,0.0,521.0
37,2014-07-29,15081JW,NY,7931867269.0,BLUE,2014-01-01 00:00:00,CHEVR,No Std (Com Veh) Com Plate,16,0.0,526.0
38,2014-07-12,FCE6383,NY,7513829550.0,WH,2016-01-01 00:00:00,AUDI,No Parking (street clean),21,0.0,537.0
39,2014-07-18,80375MD,NY,7514739683.0,WHITE,8888-01-01 00:00:00,DODGE,Double Parking (Com-100Ft),46B,0.0,563.0
40,2014-07-18,DUN9759,NY,8000721429.0,GR,2014-01-01 00:00:00,SAAB,No Parking (street clean),21,0.0,565.0
41,2014-07-07,GKJ5056,NY,7144082164.0,BK,2015-01-01 00:00:00,LINCO,Failure to Display Muni Rec,38,0.0,575.0
42,2014-07-02,GPC6995,NY,7096266410.0,GY,2016-01-01 00:00:00,ROVER,Failure to Display Muni Rec,38,1.0,591.0
43,2014-07-15,JMA0339,PA,7067813104.0,GOLD,2015-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,605.0
44,2014-07-10,35853MB,NY,7866743009.0,WHITE,2015-01-01 00:00:00,FORD,No Standing,14,0.0,628.0
45,2014-07-15,GEW9621,NY,7297913868.0,WHITE,2015-01-01 00:00:00,AUDI,Failure to Display Muni Rec,38,0.0,631.0
46,2014-07-01,DTD9323,NY,7624628806.0,SILVE,2014-01-01 00:00:00,HONDA,Insp Sticker Expired (NYS),71A,0.0,644.0
47,2014-07-16,T435938C,NY,7892627674.0,BK,2014-01-01 00:00:00,TOYOT,No Stand (exc auth veh),17,0.0,658.0
48,2014-07-08,FWY6507,NY,7178344209.0,GR,2016-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,664.0
49,2014-07-17,Y61CJC,NJ,7147506728.0,BLACK,8888-01-01 00:00:00,TOYOT,Expired Muni Meter,37,0.0,686.0
50,2014-07-21,XBSM37,NJ,8005257983.0,WHITE,8888-01-01 00:00:00,NS/OT,No Standing,14,0.0,705.0
51,2014-07-25,21542MA,NY,7741549364.0,WHITE,2014-01-01 00:00:00,FRUEH,No Std (Com Veh) Com Plate,16,0.0,717.0
52,2014-07-31,XAZR84,NJ,7875167115.0,WHITE,2015-01-01 00:00:00,ISUZU,Double PKG-Midtown,47,0.0,723.0
53,2014-07-18,61802MD,NY,7055348791.0,WH,2015-01-01 00:00:00,GMC,Insp Sticker Expired (NYS),71A,0.0,738.0
54,2014-07-14,GFW8659,NY,7005725955.0,TN,2015-01-01 00:00:00,JEEP,No Parking (street clean),21,0.0,748.0
55,2014-07-24,66800JU,NY,7829968949.0,WH,2014-01-01 00:00:00,HINO,No Standing,14,0.0,751.0
56,2014-07-09,FWS5542,NY,7774779395.0,WH,2015-01-01 00:00:00,ACURA,Double Parking (Non-COM),46A,0.0,758.0
57,2014-07-02,49988JG,NY,7743945649.0,BROWN,8888-01-01 00:00:00,INTER,No Parking (Com Plate),20,0.0,763.0
58,2014-07-16,FPT1358,NY,8005804283.0,WH,2015-01-01 00:00:00,DODGE,No Parking (Non-COM),20A,0.0,766.0
59,2014-07-21,EDJ1225,NY,7092183870.0,SILVE,2016-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,774.0
60,2014-07-29,41815MD,NY,7961921540.0,WH,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,807.0
61,2014-07-10,49783MA,NY,7621032339.0,RED,2015-01-01 00:00:00,KENWO,No Parking (street clean),21,0.0,809.0
62,2014-07-10,64529MD,NY,7785012090.0,WH,2015-01-01 00:00:00,FORD,Failure to Disp Muni Recpt,69,0.0,837.0
63,2014-07-09,42978JW,NY,7862770663.0,WHITE,2015-01-01 00:00:00,INTER,No Standing,14,0.0,840.0
64,2014-07-05,59291JL,NY,7220651922.0,WH,2014-01-01 00:00:00,HINO,Failure to Display Muni Rec,38,0.0,860.0
65,2014-07-19,GGT1387,NY,7076092980.0,GY,2015-01-01 00:00:00,HYUND,Fire Hydrant,40,0.0,878.0
66,2014-07-02,GPC8021,NY,7440330328.0,BLACK,2014-01-01 00:00:00,ME/BE,Expired Muni Meter,37,0.0,894.0
67,2014-07-21,XY133B,NJ,7039844941.0,SILVE,8888-01-01 00:00:00,INTER,Crosswalk,50,0.0,901.0
68,2014-07-03,27186JV,NY,7817193782.0,WH,2016-01-01 00:00:00,NISSA,Bike Lane,48,0.0,906.0
69,2014-07-23,29074JY,NY,7063795995.0,SILVE,2015-01-01 00:00:00,FORD,No Stand Exc Com Plate,89,0.0,918.0
70,2014-07-06,FWN3267,NY,1369704434.0,BLK,2016-01-01 00:00:00,ME/BE,,,0.0,947.0
71,2014-07-31,R16DCT,NJ,7971974590.0,GREY,8888-01-01 00:00:00,HYUND,No Parking (street clean),21,0.0,949.0
72,2014-07-13,GNC1567,NY,7459999880.0,WH,2016-01-01 00:00:00,CHEVR,Insp Sticker Expired (NYS),71A,0.0,969.0
73,2014-07-30,35529MD,NY,7085218381.0,RD,2015-01-01 00:00:00,FRUEH,Fire Hydrant,40,0.0,992.0
74,2014-07-21,GAC2720,NY,7507464374.0,BK,2014-01-01 00:00:00,NISSA,No Parking (street clean),21,1.0,1021.0
75,2014-07-10,98915MB,NY,7341951424.0,GY,2016-01-01 00:00:00,CHRYS,Expired Muni Meter,37,0.0,1030.0
76,2014-07-18,25336MA,NY,7077780594.0,WHITE,8888-01-01 00:00:00,FORD,No Stand (exc auth veh),17,0.0,1044.0
77,2014-07-18,75779MB,NY,7717162003.0,WH,2014-01-01 00:00:00,HINO,Expired Muni Meter,37,0.0,1057.0
78,2014-07-28,BELC01,NJ,7178350027.0,WHITE,8888-01-01 00:00:00,PONTI,No Standing,14,0.0,1072.0
79,2014-07-03,DBU8021,NY,7103402700.0,GY,2014-01-01 00:00:00,NISSA,Failure to Display Muni Rec,38,0.0,1097.0
80,2014-07-01,GCU5930,OH,7793389657.0,WHITE,2014-01-01 00:00:00,BUICK,No Parking (street clean),21,0.0,1114.0
81,2014-07-11,GPZ8439,NY,7553550322.0,GY,2016-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,1117.0
82,2014-07-31,853YSK,FL,7808189820.0,WHITE,2014-01-01 00:00:00,CHRYS,No Standing,14,0.0,1130.0
83,2014-07-01,FLY5976,NY,7581549483.0,WHITE,2015-01-01 00:00:00,CHEVR,Fire Hydrant,40,0.0,1142.0
84,2014-07-03,XANP74,NJ,7279502854.0,WHITE,8888-01-01 00:00:00,DODGE,Expired Muni Meter,37,0.0,1148.0
85,2014-07-28,JKB7882,PA,7024968163.0,OTHER,2014-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,1165.0
86,2014-07-22,GCG3239,NY,7455094097.0,GY,2014-01-01 00:00:00,TOYOT,No Standing,14,0.0,1169.0
87,2014-07-25,FCX3853,NY,7536600999.0,BK,2014-01-01 00:00:00,VOLKS,No Parking (street clean),21,0.0,1174.0
88,2014-07-08,82930JE,NY,1371986575.0,WH,2015-01-01 00:00:00,CHEVR,,,0.0,1185.0
89,2014-07-31,V65DFJ,NJ,7702370646.0,TAN,8888-01-01 00:00:00,NISSA,Failure to Display Muni Rec,38,0.0,1196.0
90,2014-07-24,4AT2490,MD,7066976897.0,BLUE,2014-01-01 00:00:00,NISSA,No Parking (street clean),21,0.0,1220.0
91,2014-07-12,T606385C,NY,1368845939.0,SILV,2014-01-01 00:00:00,LINCO,,,0.0,1229.0
92,2014-07-15,GGC9141,NY,7225161271.0,GR,2015-01-01 00:00:00,JEEP,Expired Muni Meter,37,0.0,1245.0
93,2014-07-24,GJF9234,NY,7639982571.0,BK,2015-01-01 00:00:00,MAZDA,No Parking (street clean),21,0.0,1253.0
94,2014-07-14,FZT6638,NY,7481944842.0,GY,2016-01-01 00:00:00,HYUND,Failure to Display Muni Rec,38,0.0,1256.0
95,2014-07-22,FWG4645,NY,7184761078.0,GL,2016-01-01 00:00:00,PONTI,No Standing,14,0.0,1266.0
96,2014-07-19,FXB1342,NY,7095745389.0,RED,2016-01-01 00:00:00,VOLKS,Double Parking (Non-COM),46A,0.0,1278.0
97,2014-07-12,GHW1969,NY,7939924497.0,WH,2015-01-01 00:00:00,HYUND,No Parking (Non-COM),20A,0.0,1293.0
98,2014-07-28,26434MA,NY,7875166524.0,WHO,2014-01-01 00:00:00,MITSU,Failure to Disp Muni Recpt,69,0.0,1305.0
99,2014-07-11,547ZTL,CT,7663415360.0,PURPL,2014-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,1322.0
100,2014-07-30,86004JV,NY,8006107099.0,BROWN,8888-01-01 00:00:00,FRUEH,Failure to Display Muni Rec,38,0.0,1335.0
101,2014-07-02,FWM5647,NY,7808787346.0,TN,2016-01-01 00:00:00,TOYOT,Insp Sticker Expired (NYS),71A,0.0,1337.0
102,2014-07-02,T650157C,99,1372305804.0,BLACK,2015-01-01 00:00:00,KIA,,,0.0,1339.0
103,2014-07-07,FWG1838,NY,8006650731.0,BK,2014-01-01 00:00:00,NISSA,Reg. Sticker Expired (NYS),70A,0.0,1350.0
104,2014-07-30,35523MA,NY,7546299147.0,WH,2015-01-01 00:00:00,FORD,Storage-3 hour Commercial,85,0.0,1361.0
105,2014-07-15,AJ972E,NJ,7909120333.0,WHITE,8888-01-01 00:00:00,MACK,No Stopping,10,0.0,1398.0
106,2014-07-24,56041MC,NY,7993541244.0,WHITE,2015-01-01 00:00:00,FORD,No Std (Com Veh) Com Plate,16,0.0,1406.0
107,2014-07-16,J3356R,TN,7465953110.0,SILVE,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,1414.0
108,2014-07-03,U12AJE,NJ,7086112823.0,BLACK,8888-01-01 00:00:00,KIA,No Parking (Non-COM),20A,0.0,1423.0
109,2014-07-15,FDB7764,NY,7639588911.0,BK,2014-01-01 00:00:00,HONDA,Reg. Sticker Expired (NYS),70A,0.0,1433.0
110,2014-07-22,2551114,PA,1372966857.0,GRY,2014-01-01 00:00:00,NISSA,,,0.0,1456.0
111,2014-07-15,GDF6993,NY,7639588868.0,BLACK,2014-01-01 00:00:00,ME/BE,No Parking (street clean),21,0.0,1468.0
112,2014-07-01,ELJ6548,NY,7353975015.0,SILVE,2014-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,1488.0
113,2014-07-19,GDB2555,NY,7228724070.0,WH,2015-01-01 00:00:00,INFIN,Failure to Display Muni Rec,38,0.0,1489.0
114,2014-07-03,GJH4983,NY,7329470235.0,GY,2015-01-01 00:00:00,NISSA,Double Parking (Non-COM),46A,0.0,1490.0
115,2014-07-04,FPZ1016,NY,7750318598.0,GREY,2015-01-01 00:00:00,NISSA,Double Parking (Non-COM),46A,0.0,1506.0
116,2014-07-24,GPC4789,NY,7094883146.0,BK,2016-01-01 00:00:00,TOYOT,Failure to Display Muni Rec,38,0.0,1507.0
117,2014-07-24,63574JM,NY,7891560791.0,BROWN,8888-01-01 00:00:00,GMC,Failure to Disp Muni Recpt,69,0.0,1508.0
118,2014-07-01,63514JM,NY,7884144505.0,BROWN,8888-01-01 00:00:00,INTER,Double Parking (Com-100Ft),46B,0.0,1521.0
119,2014-07-30,28678JP,NY,7950672882.0,WHITE,2015-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,1545.0
120,2014-07-17,FDD2196,NY,7392384119.0,SILVE,2014-01-01 00:00:00,SATUR,Failure to Display Muni Rec,38,0.0,1553.0
121,2014-07-08,2266563,IN,7849169700.0,WHITE,8888-01-01 00:00:00,ISUZU,No Standing,14,0.0,1585.0
122,2014-07-08,GFW8174,NY,1370536112.0,GY,2015-01-01 00:00:00,NISSA,,,0.0,1597.0
123,2014-07-24,PNN7594,GA,7314955025.0,BLACK,2014-01-01 00:00:00,MAZDA,No Stand (bus stop),19,0.0,1598.0
124,2014-07-31,GRJ9882,NY,7720624762.0,GY,2016-01-01 00:00:00,GMC,Insp Sticker Expired (NYS),71A,0.0,1631.0
125,2014-07-08,32749JZ,NY,7395366517.0,BROWN,8888-01-01 00:00:00,WORKH,Sidewalk,51,0.0,1644.0
126,2014-07-08,BWC8573,NY,7280677496.0,TN,2014-01-01 00:00:00,NISSA,No Parking (street clean),21,0.0,1650.0
127,2014-07-21,KO35218,TX,8005853373.0,WHITE,8888-01-01 00:00:00,HINO,Exp. Muni-Mtr (Com. Mtr. Z),42,0.0,1662.0
128,2014-07-02,95949MB,NY,7949182891.0,WHITE,8888-01-01 00:00:00,CHEVR,No Parking (Com Plate),20,0.0,1674.0
129,2014-07-18,25653MD,NY,7985579874.0,YW,2014-01-01 00:00:00,INTER,Insp Sticker Expired (NYS),71A,0.0,1703.0
130,2014-07-31,31480MD,NY,7225163917.0,WH,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1706.0
131,2014-07-19,EEK9668,NY,8002515523.0,WH,2016-01-01 00:00:00,VOLKS,Fire Hydrant,40,0.0,1744.0
132,2014-07-17,29884MB,NY,7867581340.0,WHITE,2016-01-01 00:00:00,FORD,Exp. Muni-Mtr (Com. Mtr. Z),42,0.0,1751.0
133,2014-07-22,GCH2032,NY,8007304800.0,WH,2014-01-01 00:00:00,MERCU,No Parking (street clean),21,0.0,1783.0
134,2014-07-31,GPJ3463,NY,7013310657.0,BK,2016-01-01 00:00:00,FORD,No Parking (Non-COM),20A,0.0,1805.0
135,2014-07-06,91384JX,NY,7822562812.0,RED,2016-01-01 00:00:00,FORD,No Standing,14,0.0,1846.0
136,2014-07-08,DAZ7730,NY,1377856082.0,BK,2014-01-01 00:00:00,ME/BE,,,0.0,1847.0
137,2014-07-26,U30ELB,NJ,7409330351.0,SILVE,8888-01-01 00:00:00,DODGE,Expired Muni Meter,37,0.0,1865.0
138,2014-07-31,41680JM,NY,8006305389.0,WHITE,8888-01-01 00:00:00,CHEVR,No Standing,14,0.0,1876.0
139,2014-07-18,GHK4085,NY,7575405460.0,GY,2014-01-01 00:00:00,KIA,Insp Sticker Expired (NYS),71A,0.0,1888.0
140,2014-07-08,DYP1947,NY,7977583434.0,WH,2015-01-01 00:00:00,CHEVR,No Standing,14,0.0,1916.0
141,2014-07-18,65030JV,NY,7059291880.0,WH,2014-01-01 00:00:00,FORD,Failure to Disp Muni Recpt,69,0.0,1921.0
142,2014-07-16,29946MB,NY,7936340051.0,WH,2015-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,1931.0
143,2014-07-30,35980TR,NY,8000880957.0,RD,2014-01-01 00:00:00,INTER,No Stand (bus stop),19,1.0,1939.0
144,2014-07-18,NYD50A,NJ,8004863851.0,OTHER,8888-01-01 00:00:00,INFIN,No Standing,14,0.0,1940.0
145,2014-07-01,FPJ6108,NY,7665023162.0,BLACK,2015-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,1947.0
146,2014-07-25,EJE8485,NY,7009129502.0,BK,2016-01-01 00:00:00,BMW,Expired Muni Meter,37,0.0,1961.0
147,2014-07-29,XY846F,NJ,7909123139.0,WHITE,8888-01-01 00:00:00,HINO,Failure to Disp Muni Recpt,69,0.0,1969.0
148,2014-07-03,XY338Y,NJ,7963489580.0,WHITE,8888-01-01 00:00:00,UD,No Parking (street clean),21,0.0,1987.0
149,2014-07-17,ZEM9990,NJ,8004661476.0,RED,8888-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,1988.0
150,2014-07-21,FZY5924,NY,7702368275.0,BL,2014-01-01 00:00:00,HYUND,Reg. Sticker Expired (NYS),70A,0.0,1992.0
151,2014-07-13,GGT3506,NY,8003115759.0,WH,2015-01-01 00:00:00,INFIN,No Parking (Non-COM),20A,0.0,2001.0
152,2014-07-15,CKM3597,NY,7709976888.0,GY,2015-01-01 00:00:00,NISSA,No Parking (Non-COM),20A,0.0,2004.0
153,2014-07-02,GPL1850,NY,7095742868.0,RD,2016-01-01 00:00:00,KIA,No Parking (street clean),21,0.0,2023.0
154,2014-07-30,F79CUH,NJ,7076094599.0,BLUE,8888-01-01 00:00:00,VOLKS,Expired Muni Meter,37,0.0,2024.0
155,2014-07-19,GKV6832,NY,7615840533.0,WH,2015-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,2039.0
156,2014-07-25,GJY9781,NY,7525491963.0,BLUE,2015-01-01 00:00:00,HONDA,No Parking (Non-COM),20A,0.0,2045.0
157,2014-07-28,GNF1870,NY,7191147740.0,BR,2016-01-01 00:00:00,VOLKS,Expired Muni Meter,37,0.0,2052.0
158,2014-07-01,GJY1235,NY,7553549228.0,GY,2015-01-01 00:00:00,MAZDA,Failure to Display Muni Rec,38,0.0,2084.0
159,2014-07-28,FWH1858,NY,1297181001.0,WHITE,2016-01-01 00:00:00,NISSA,,,0.0,2109.0
160,2014-07-05,ASK6524,NY,7091762691.0,GY,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,2121.0
161,2014-07-07,L2DUKE,NY,7700357882.0,WH,2016-01-01 00:00:00,ME/BE,Insp Sticker Expired (NYS),71A,0.0,2122.0
162,2014-07-23,FZB9305,NY,7118775988.0,BK,2016-01-01 00:00:00,INFIN,Double Parking (Non-COM),46A,0.0,2137.0
163,2014-07-12,93407JW,NY,7929455300.0,GY,2015-01-01 00:00:00,DODGE,No Parking (Non-COM),20A,0.0,2152.0
164,2014-07-14,DMH9509,NY,7637794090.0,BLUE,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,2171.0
165,2014-07-15,42838JZ,NY,7817196047.0,WHITE,8888-01-01 00:00:00,UTIL,No Parking (street clean),21,0.0,2173.0
166,2014-07-09,ECU1785,NY,7213997520.0,SILVE,2015-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,2225.0
167,2014-07-05,AHF6289,NY,7399077496.0,GY,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,2250.0
168,2014-07-22,ERR7823,NY,7414794441.0,GY,2015-01-01 00:00:00,ME/BE,Expired Muni Meter,37,0.0,2267.0
169,2014-07-26,JHJ1682,PA,7980537713.0,BLACK,2015-01-01 00:00:00,ACURA,Failure to Display Muni Rec,38,0.0,2276.0
170,2014-07-08,12842KA,NY,7038574498.0,WHITE,8888-01-01 00:00:00,FORD,No Standing,14,0.0,2280.0
171,2014-07-16,JJF5075,PA,7420778954.0,BLACK,2014-01-01 00:00:00,KIA,No Parking (street clean),21,0.0,2286.0
172,2014-07-01,GFM7595,NY,7465599581.0,WH,2015-01-01 00:00:00,PORSC,Sidewalk,51,0.0,2288.0
173,2014-07-07,EEB6917,NY,7763561142.0,WH,2016-01-01 00:00:00,HYUND,Sidewalk,51,0.0,2289.0
174,2014-07-09,38411MD,NY,7657751290.0,WH,2015-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,2321.0
175,2014-07-25,ENM7014,NY,7046195950.0,BL,2015-01-01 00:00:00,NISSA,No Parking (Non-COM),20A,0.0,2333.0
176,2014-07-16,XZ532E,NJ,8002969959.0,WHITE,2017-01-01 00:00:00,NISSA,No Stand (exc auth veh),17,0.0,2344.0
177,2014-07-03,61866MD,NY,7901124880.0,WH,2015-01-01 00:00:00,GMC,Exp. Muni-Mtr (Com. Mtr. Z),42,0.0,2371.0
178,2014-07-17,FSE8377,NY,7306399100.0,SILVE,2014-01-01 00:00:00,KIA,No Parking (Non-COM),20A,0.0,2376.0
179,2014-07-07,28517JH,NY,7891129071.0,GY,2015-01-01 00:00:00,TOYOT,Missing Display Plate,74,0.0,2382.0
180,2014-07-07,GRA5128,NY,1368184182.0,RED,2015-01-01 00:00:00,,,,0.0,2388.0
181,2014-07-21,42891JM,NY,7804639533.0,BROWN,8888-01-01 00:00:00,NAVIS,Failure to Display Muni Rec,38,0.0,2390.0
182,2014-07-01,78214JW,NY,1367519615.0,WH,2015-01-01 00:00:00,HINO,,,0.0,2397.0
183,2014-07-22,DMJ8930,NY,8004612740.0,GY,2016-01-01 00:00:00,TOYOT,No Stand (Com. Mtr. Zone),31,0.0,2401.0
184,2014-07-23,XALR99,NJ,7863120202.0,WHITE,8888-01-01 00:00:00,FORD,Unaltered Commerc Vehicle,82,0.0,2402.0
185,2014-07-24,CPM7922,NY,7736748640.0,BLACK,2015-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,2409.0
186,2014-07-18,GGU1350,NY,7798711417.0,GY,2015-01-01 00:00:00,JEEP,No Parking (Non-COM),20A,0.0,2413.0
187,2014-07-10,GEG3904,NY,7450292968.0,WH,2015-01-01 00:00:00,HONDA,Expired Muni Meter,37,0.0,2443.0
188,2014-07-16,50249JT,NY,7095579490.0,WH,2015-01-01 00:00:00,ISUZU,No Standing,14,0.0,2444.0
189,2014-07-01,EDG7609,NY,7002556253.0,GY,2016-01-01 00:00:00,VOLKS,Insp Sticker Expired (NYS),71A,0.0,2463.0
190,2014-07-15,14485JY,NY,7618227494.0,WHITE,8888-01-01 00:00:00,FRUEH,No Parking (street clean),21,0.0,2468.0
191,2014-07-29,77931JY,NY,7882316696.0,BROWN,8888-01-01 00:00:00,WORKH,Failure to Disp Muni Recpt,69,0.0,2491.0
192,2014-07-12,FZB2493,NY,7133864848.0,SILVE,2014-01-01 00:00:00,DODGE,No Parking (Non-COM),20A,0.0,2507.0
193,2014-07-22,42862JM,NY,7029843058.0,BROWN,8888-01-01 00:00:00,INTER,Fire Hydrant,40,0.0,2510.0
194,2014-07-02,FFN695,NY,8004803209.0,GREY,2014-01-01 00:00:00,HONDA,Expired Muni Meter,37,0.0,2544.0
195,2014-07-02,AP301F,NJ,7220651144.0,WHITE,2014-01-01 00:00:00,PETER,No Stopping,10,0.0,2548.0
196,2014-07-11,GKC4358,NY,7419497126.0,BK,2015-01-01 00:00:00,BMW,Sidewalk,51,0.0,2556.0
197,2014-07-01,H82CRP,NJ,7064974060.0,BLACK,8888-01-01 00:00:00,SUBAR,No Standing,14,0.0,2598.0
198,2014-07-07,29531MD,NY,7350316793.0,WH,2015-01-01 00:00:00,FORD,No Stand (bus stop),19,0.0,2604.0
199,2014-07-02,88702JA,NY,7091395293.0,BROWN,8888-01-01 00:00:00,FRUEH,Failure to Display Muni Rec,38,0.0,2622.0
200,2014-07-19,EVB2419,NY,8003965597.0,BL,2015-01-01 00:00:00,AUDI,Sidewalk,51,0.0,2652.0
201,2014-07-01,44794JP,NY,7834316503.0,WH,2014-01-01 00:00:00,UD,Failure to Disp Muni Recpt,69,0.0,2658.0
202,2014-07-25,YTC65M,NJ,7763156338.0,SILVE,8888-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,2659.0
203,2014-07-15,14905MB,NY,7305577194.0,WHITE,8888-01-01 00:00:00,CHEVR,No Standing,14,0.0,2677.0
