,Issue Date,Plate ID,Registration State,Summons Number,Vehicle Color,Vehicle Expiration Date,Vehicle Make,Violation Description,Violation code,alert,id_drone
39,2014-10-08,EYF2168,NY,7720637720.0,BK,2016-01-01 00:00:00,INFIN,Insp Sticker Expired (NYS),71A,0.0,522.0
40,2014-10-30,EBN3814,NY,7804763517.0,BK,2016-01-01 00:00:00,SATUR,No Parking (street clean),21,0.0,523.0
41,2014-10-29,89780JY,NY,7948691121.0,WH,2015-01-01 00:00:00,CHEVR,Failure to Disp Muni Recpt,69,0.0,528.0
42,2014-10-06,BYT9264,NY,7407182127.0,BK,2016-01-01 00:00:00,TOYOT,Expired Muni Meter,37,0.0,549.0
43,2014-10-30,FZL7782,NY,8012709399.0,BK,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,583.0
44,2014-10-31,GJC4888,NY,7981061064.0,BL,2015-01-01 00:00:00,CHRYS,No Parking (street clean),21,0.0,593.0
45,2014-10-28,EDV7053,NY,7720641723.0,BK,2016-01-01 00:00:00,LEXUS,No Parking (street clean),21,0.0,597.0
46,2014-10-26,FAY7306,NY,7077399989.0,WH,2016-01-01 00:00:00,FORD,No Std (Com Veh) Non-COM,16A,0.0,625.0
47,2014-10-02,30497JA,NY,7647029060.0,WHITE,2015-01-01 00:00:00,TOYOT,Failure to Disp Muni Recpt,69,0.0,639.0
48,2014-10-02,TRC1,NY,7113902388.0,GY,2016-01-01 00:00:00,CHRYS,Sidewalk,51,0.0,656.0
49,2014-10-06,55226JZ,NY,7795951405.0,WH,2015-01-01 00:00:00,GMC,No Stand (bus stop),19,0.0,657.0
50,2014-10-11,GMD7934,NY,7785033225.0,OTHER,2016-01-01 00:00:00,TOYOT,Fire Hydrant,40,0.0,659.0
51,2014-10-23,8161568,NY,7095883373.0,BROWN,8888-01-01 00:00:00,SUZUK,No Standing,14,0.0,665.0
52,2014-10-04,PE743H,FL,7023406499.0,BLUE,2015-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,670.0
53,2014-10-30,GMV7350,NY,1377890442.0,GY,2016-01-01 00:00:00,TOYOT,,,0.0,691.0
54,2014-10-29,NYP992,CT,8007763144.0,WHITE,8888-01-01 00:00:00,TOYOT,No Stand (Com. Mtr. Zone),31,0.0,694.0
55,2014-10-27,42753ME,NY,7821131313.0,WH,2015-01-01 00:00:00,GMC,Insp Sticker Expired (NYS),71A,0.0,702.0
56,2014-10-15,54382JA,NY,7178732088.0,WH,2015-01-01 00:00:00,NISSA,Failure to Disp Muni Recpt,69,0.0,709.0
57,2014-10-27,GRP2865,NY,7613053714.0,BK,2016-01-01 00:00:00,NISSA,No Parking (street clean),21,0.0,711.0
58,2014-10-23,XX982R,NJ,7097466807.0,WHITE,8888-01-01 00:00:00,FRUEH,Fire Hydrant,40,0.0,716.0
59,2014-10-21,CRB4594,NY,7169732063.0,WH,2015-01-01 00:00:00,HYUND,Expired Muni Meter,37,0.0,721.0
60,2014-10-27,GSS6007,NY,8000441445.0,WH,2016-01-01 00:00:00,TOYOT,No Parking (Non-COM),20A,0.0,722.0
61,2014-10-28,81206MC,NY,7028589420.0,BK,2016-01-01 00:00:00,NISSA,Expired Muni Meter,37,0.0,742.0
62,2014-10-15,GRV3250,NY,1374333888.0,SILVE,2014-01-01 00:00:00,HONDA,,,0.0,747.0
63,2014-10-13,P68EPA,NJ,7071265549.0,SILVE,8888-01-01 00:00:00,TOYOT,No Standing,14,0.0,754.0
64,2014-10-02,61477JU,NY,7899908930.0,WH,2015-01-01 00:00:00,CHEVR,Double PKG-Midtown,47,0.0,765.0
65,2014-10-14,FZB3117,NY,7400708200.0,BL,2016-01-01 00:00:00,SUBAR,Beyond Marked Space,62,0.0,767.0
66,2014-10-12,FZF7824,NY,7785152494.0,BK,2015-01-01 00:00:00,DODGE,No Stand (bus stop),19,0.0,769.0
67,2014-10-15,T528318C,NY,7717171790.0,BK,2015-01-01 00:00:00,LINCO,No Std (Com Veh) Non-COM,16A,0.0,776.0
68,2014-10-08,62546JM,NY,7739146791.0,BROWN,8888-01-01 00:00:00,INTER,No Standing,14,0.0,787.0
69,2014-10-06,FJM8479,NY,7933077341.0,BLUE,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,801.0
70,2014-10-14,F17DEE,NJ,7896781803.0,GREY,8888-01-01 00:00:00,TOYOT,No Stand (Com. Mtr. Zone),31,0.0,817.0
71,2014-10-23,CTU7199,NY,7030185067.0,GY,2016-01-01 00:00:00,TOYOT,Failure to Display Muni Rec,38,0.0,829.0
72,2014-10-14,GJH1370,NY,7544313591.0,BK,2015-01-01 00:00:00,FORD,No Parking (street clean),21,1.0,843.0
73,2014-10-28,N99AYH,NJ,7661332530.0,GREY,8888-01-01 00:00:00,VOLKS,Fire Hydrant,40,0.0,856.0
74,2014-10-03,95552MB,NY,7647029332.0,GY,2016-01-01 00:00:00,HONDA,No Standing,14,0.0,861.0
75,2014-10-08,61642MD,NY,7303196730.0,WH,2015-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,883.0
76,2014-10-31,EEJ6036,NY,7044789961.0,BLUE,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,889.0
77,2014-10-06,GOSLOU,NY,7738721443.0,GY,2016-01-01 00:00:00,NISSA,Insp Sticker Expired (NYS),71A,0.0,893.0
78,2014-10-30,GKM7548,NY,7793566040.0,BK,2015-01-01 00:00:00,HONDA,Expired Muni Meter,37,0.0,898.0
79,2014-10-10,GHN7421,NY,7412856005.0,WH,2015-01-01 00:00:00,HONDA,Double Parking (Non-COM),46A,0.0,911.0
80,2014-10-08,62891MD,NY,7911968238.0,WH,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,920.0
81,2014-10-10,AM957Y,NJ,7882331399.0,GREY,8888-01-01 00:00:00,VOLVO,Failure to Disp Muni Recpt,69,0.0,927.0
82,2014-10-21,PRZ2525,MN,7285137868.0,WHITE,2014-01-01 00:00:00,INTER,Platform lifts in low posit,84,0.0,942.0
83,2014-10-10,CUL4192,NY,7086877396.0,RD,2015-01-01 00:00:00,HONDA,Fire Hydrant,40,0.0,943.0
84,2014-10-18,525WML,WI,7657365377.0,GREEN,8888-01-01 00:00:00,JEEP,Failure to Display Muni Rec,38,0.0,948.0
85,2014-10-01,GSB6750,NY,7596076130.0,BR,2016-01-01 00:00:00,LEXUS,No Stand (Com. Mtr. Zone),31,0.0,951.0
86,2014-10-25,FHN2776,NY,7677558665.0,WH,2015-01-01 00:00:00,TOYOT,Insp Sticker Expired (NYS),71A,0.0,953.0
87,2014-10-21,4J14H,NY,7014579204.0,YELLO,2015-01-01 00:00:00,FORD,No Std (Com Veh) Non-COM,16A,0.0,954.0
88,2014-10-20,G3197ME,NY,1365983158.0,GRAY,2016-01-01 00:00:00,DODGE,,,0.0,970.0
89,2014-10-27,GRJ7601,NY,7718175613.0,WH,2016-01-01 00:00:00,CHEVR,Improper Registration,83,0.0,987.0
90,2014-10-06,78541JW,NY,7475917678.0,BROWN,8888-01-01 00:00:00,INTER,Failure to Display Muni Rec,38,0.0,989.0
91,2014-10-08,34327MC,NY,7806978501.0,BL,2016-01-01 00:00:00,CHEVR,No Std (Com Veh) Com Plate,16,0.0,1011.0
92,2014-10-06,XAGM98,NJ,8003429584.0,WHITE,2014-01-01 00:00:00,INTER,No Stand (bus stop),19,0.0,1014.0
93,2014-10-10,FWS6887,NY,7645032340.0,GY,2016-01-01 00:00:00,HYUND,Expired Muni Meter,37,0.0,1023.0
94,2014-10-09,32119PC,NY,7098772380.0,RED,2015-01-01 00:00:00,FRUEH,Platform lifts in low posit,84,0.0,1055.0
95,2014-10-27,EJA1918,NY,7108236333.0,BR,2016-01-01 00:00:00,LEXUS,No Parking (Non-COM),20A,0.0,1060.0
96,2014-10-14,FDN7694,NY,7989049569.0,GL,2016-01-01 00:00:00,LEXUS,Overtime PKG-Time Limt Post,39,0.0,1068.0
97,2014-10-17,GNR5738,NY,7982381546.0,BR,2015-01-01 00:00:00,TOYOT,Fire Hydrant,40,0.0,1093.0
98,2014-10-15,AN415U,NJ,8013653675.0,WHITE,8888-01-01 00:00:00,PETER,Bike Lane,48,0.0,1094.0
99,2014-10-07,17799PC,NY,8012109372.0,RED,2015-01-01 00:00:00,INTER,Failure to Display Muni Rec,38,0.0,1136.0
100,2014-10-01,EKJ1215,NY,7096360773.0,BLACK,2016-01-01 00:00:00,AUDI,Insp Sticker Expired (NYS),71A,0.0,1137.0
101,2014-10-16,FYZ8925,NY,7092074733.0,SILVE,2016-01-01 00:00:00,ME/BE,No Standing,14,0.0,1182.0
102,2014-10-23,CTU8422,NY,7344613980.0,GR,2016-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,1198.0
103,2014-10-31,CJW1474,NY,7280707270.0,GR,2015-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,1206.0
104,2014-10-31,19178JW,NY,8001520699.0,WH,2014-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,1221.0
105,2014-10-23,GLV5590,NY,7715871590.0,GY,2016-01-01 00:00:00,NISSA,Expired Muni Meter,37,0.0,1248.0
106,2014-10-23,GRS3692,NY,1368146296.0,BLUE,2016-01-01 00:00:00,BMW,,,0.0,1252.0
107,2014-10-14,2028130,IN,7845169249.0,WHITE,8888-01-01 00:00:00,FRUEH,Double PKG-Midtown,47,0.0,1268.0
108,2014-10-09,809TVP,WI,8013602898.0,SILVE,2014-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1303.0
109,2014-10-18,GLR9560,NY,7491632348.0,RD,2016-01-01 00:00:00,DODGE,Fire Hydrant,40,0.0,1330.0
110,2014-10-18,GST1678,NY,8014003421.0,GR,2016-01-01 00:00:00,HONDA,Insp Sticker Expired (NYS),71A,0.0,1357.0
111,2014-10-28,T643100C,NY,7557188330.0,BK,2015-01-01 00:00:00,TOYOT,Fire Hydrant,40,0.0,1371.0
112,2014-10-03,GNB1822,NY,7557941007.0,GY,2016-01-01 00:00:00,GMC,Expired Muni Meter,37,0.0,1378.0
113,2014-10-03,354999,IA,7664509737.0,GREEN,8888-01-01 00:00:00,INTER,No Std (Com Veh) Com Plate,16,0.0,1379.0
114,2014-10-22,GSR5155,NY,7588078765.0,BLUE,2016-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,1397.0
115,2014-10-17,FJZ1506,NY,7032951960.0,TN,2015-01-01 00:00:00,HYUND,Double Parking (Non-COM),46A,0.0,1408.0
116,2014-10-11,GGD4647,NY,8002639042.0,BK,2015-01-01 00:00:00,TOYOT,Expired Muni Meter,37,0.0,1442.0
117,2014-10-22,44690JS,NY,7125943500.0,BLACK,2015-01-01 00:00:00,FRUEH,Double PKG-Midtown,47,0.0,1444.0
118,2014-10-17,GUG1074,NY,7686700355.0,TN,2016-01-01 00:00:00,CHEVR,Expired Muni Meter,37,0.0,1459.0
119,2014-10-26,PTZ8679,GA,1369330972.0,GY,2015-01-01 00:00:00,ME/BE,,,0.0,1466.0
120,2014-10-18,FGY8566,NY,8011466367.0,WH,2016-01-01 00:00:00,FORD,Crosswalk,50,0.0,1469.0
121,2014-10-21,AP384X,NJ,8006675569.0,WHITE,8888-01-01 00:00:00,INTER,Platform lifts in low posit,84,0.0,1474.0
122,2014-10-23,86565MB,NY,7428307338.0,WHITE,8888-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,1500.0
123,2014-10-10,43493JUY,NY,1371258338.0,WHITE,2016-01-01 00:00:00,NISSA,,,0.0,1502.0
124,2014-10-06,DPS7798,NY,7320332462.0,WHITE,8888-01-01 00:00:00,NS/OT,Double Parking (Non-COM),46A,0.0,1504.0
125,2014-10-02,JMV0876,PA,8013353801.0,GREY,2015-01-01 00:00:00,JEEP,No Parking (street clean),21,0.0,1505.0
126,2014-10-16,24094JW,NY,7913680921.0,WH,2016-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,1518.0
127,2014-10-22,X4194V,NJ,7157144300.0,WHITE,2009-01-01 00:00:00,FORD,No Std (Com Veh) Com Plate,16,0.0,1520.0
128,2014-10-29,FEX6870,NY,7739151543.0,GY,2014-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,1527.0
129,2014-10-22,GFN4768,NY,8006073260.0,WH,2015-01-01 00:00:00,TOYOT,Failure to Display Muni Rec,38,0.0,1528.0
130,2014-10-08,XZ902T,NJ,7094070615.0,WHITE,2014-01-01 00:00:00,INTER,Double PKG-Midtown,47,0.0,1543.0
131,2014-10-11,8132778,NY,7075088634.0,BLACK,2015-01-01 00:00:00,TOYOT,No Stand (Com. Mtr. Zone),31,0.0,1544.0
132,2014-10-21,29557MD,NY,7997972924.0,WH,2015-01-01 00:00:00,FORD,Double Parking (Com-100Ft),46B,0.0,1558.0
133,2014-10-17,CUX2795,NY,7822563725.0,RD,2016-01-01 00:00:00,CHEVR,No Stand (bus stop),19,0.0,1565.0
134,2014-10-01,97410JZ,NY,8010759685.0,WH,2015-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,1592.0
135,2014-10-07,FHY5555,NY,7636770465.0,GY,2015-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,1595.0
136,2014-10-23,OLALPN61,NJ,7063442296.0,BLACK,8888-01-01 00:00:00,LINCO,No Standing,14,0.0,1605.0
137,2014-10-14,GKZ4786,NY,1378251921.0,,2015-01-01 00:00:00,NISSA,,,0.0,1612.0
138,2014-10-03,FSV4496,NY,7981049015.0,BLACK,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,1625.0
139,2014-10-28,SVZ80Z,NJ,8007523765.0,GREY,8888-01-01 00:00:00,SAAB,Fire Hydrant,40,0.0,1656.0
140,2014-10-02,GTK3777,NY,7792381250.0,BLACK,2016-01-01 00:00:00,JEEP,Double Parking (Non-COM),46A,0.0,1666.0
141,2014-10-31,GBV5599,NY,7933596447.0,BK,2014-01-01 00:00:00,BMW,Reg. Sticker Expired (NYS),70A,0.0,1671.0
142,2014-10-09,GGM5789,NY,7119999175.0,RD,2015-01-01 00:00:00,NISSA,Expired Muni Meter,37,0.0,1672.0
143,2014-10-03,61357MC,NY,7712394908.0,WH,2014-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1686.0
144,2014-10-22,88439MC,NY,7098775319.0,WH,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1688.0
145,2014-10-14,34710MD,NY,7933078928.0,WH,2015-01-01 00:00:00,CHEVR,Expired Muni Meter,37,0.0,1697.0
146,2014-10-31,46529JL,NY,7719027851.0,GR,2015-01-01 00:00:00,INTER,Fire Hydrant,40,0.0,1715.0
147,2014-10-04,GJY5903,NY,7849191845.0,RD,2015-01-01 00:00:00,HYUND,No Stand (Com. Mtr. Zone),31,0.0,1723.0
148,2014-10-03,39160ME,NY,8002637434.0,WH,2015-01-01 00:00:00,WORK,No Standing,14,0.0,1731.0
149,2014-10-01,FRH9151,NY,8001920010.0,WH,2015-01-01 00:00:00,LEXUS,Insp Sticker Expired (NYS),71A,0.0,1749.0
150,2014-10-14,FLA3930,NY,7606838756.0,GL,2015-01-01 00:00:00,DODGE,No Standing,14,0.0,1765.0
151,2014-10-02,FXL4679,NY,7686696546.0,WH,2016-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,1767.0
152,2014-10-28,EFJ3950,NY,1374821044.0,BLACK,2016-01-01 00:00:00,HONDA,,,0.0,1774.0
153,2014-10-21,1179TS,MA,8005820781.0,WHITE,2015-01-01 00:00:00,CHEVR,Double Parking (Non-COM),46A,0.0,1797.0
154,2014-10-28,EPX2847,NY,7785035611.0,SILVE,2015-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,1803.0
155,2014-10-30,FDF1254,NY,1369178980.0,GY,2015-01-01 00:00:00,ROVER,,,0.0,1804.0
156,2014-10-23,GCF3587,NY,7553895738.0,BK,2014-01-01 00:00:00,INFIN,No Parking (Non-COM),20A,0.0,1828.0
157,2014-10-09,10166MC,NY,7081107746.0,WH,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1838.0
158,2014-10-03,BZQH86,FL,7128363956.0,SILVE,2015-01-01 00:00:00,CHRYS,No Parking (Non-COM),20A,0.0,1855.0
159,2014-10-02,FXP9815,NY,7355074271.0,GY,2016-01-01 00:00:00,CHRYS,Double Parking (Non-COM),46A,0.0,1860.0
160,2014-10-29,VTX89K,NJ,8001872609.0,RED,8888-01-01 00:00:00,SATUR,Failure to Display Muni Rec,38,0.0,1875.0
161,2014-10-17,19644JT,NY,7502705909.0,BROWN,8888-01-01 00:00:00,FRUEH,No Stand (bus stop),19,0.0,1882.0
162,2014-10-29,83432MB,NY,7358737532.0,WH,2015-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,1885.0
163,2014-10-07,49283KA,NY,7010795769.0,WHITE,8888-01-01 00:00:00,FORD,Double Parking (Com-100Ft),46B,0.0,1903.0
164,2014-10-31,GNF2202,NY,7299984702.0,BK,2016-01-01 00:00:00,LINCO,No Parking (street clean),21,0.0,1935.0
165,2014-10-15,FSB8447,NY,1369258793.0,SILVE,2015-01-01 00:00:00,CHRYS,,,0.0,1952.0
166,2014-10-18,521ZUY,CT,8010610033.0,SILVE,8888-01-01 00:00:00,NISSA,Failure to Display Muni Rec,38,0.0,1967.0
167,2014-10-24,EAV7462,NY,8006073491.0,WH,2015-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,1973.0
168,2014-10-01,35369PC,NY,8012354500.0,GREEN,2015-01-01 00:00:00,INTER,No Stand (taxi stand),13,0.0,1979.0
169,2014-10-30,65055MB,NY,7660955792.0,WH,2016-01-01 00:00:00,CHEVR,Expired Muni Meter,37,0.0,1982.0
170,2014-10-08,59816JS,NY,8000739288.0,WH,2016-01-01 00:00:00,WORK,Failure to Display Muni Rec,38,0.0,2016.0
171,2014-10-14,GBL9810,NY,7504765375.0,GY,2016-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,2026.0
172,2014-10-23,GFG5721,NY,7977459474.0,WH,2015-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,2027.0
173,2014-10-29,GRF3178,NY,7198395697.0,WH,2016-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,2037.0
174,2014-10-02,T656965C,NY,7440773615.0,BK,2015-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,2040.0
175,2014-10-02,CNF6454,NY,7638309790.0,WH,2015-01-01 00:00:00,TOYOT,Sidewalk,51,0.0,2046.0
176,2014-10-29,EFZ6904,NY,7636774744.0,SILVE,2016-01-01 00:00:00,GMC,Expired Muni Meter,37,0.0,2062.0
177,2014-10-02,99043MD,NY,7045401164.0,WHITE,8888-01-01 00:00:00,CHEVR,No Parking (Com Plate),20,0.0,2076.0
178,2014-10-28,JKA0872,PA,7145143574.0,GREY,2015-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,2114.0
179,2014-10-11,GBU6802,NY,7686698956.0,BK,2016-01-01 00:00:00,CHEVR,Expired Muni Meter,37,0.0,2117.0
180,2014-10-01,BVU9551,NY,7355074076.0,BK,2016-01-01 00:00:00,HONDA,Fire Hydrant,40,0.0,2119.0
181,2014-10-23,FYX4923,NY,8003810553.0,GY,2016-01-01 00:00:00,HONDA,No Parking (Non-COM),20A,0.0,2120.0
182,2014-10-02,GBE2973,NY,7997591205.0,RD,2016-01-01 00:00:00,JEEP,Expired Muni Meter,37,0.0,2126.0
183,2014-10-11,CRK3878,NY,8012855938.0,BL,2015-01-01 00:00:00,NISSA,Insp Sticker Expired (NYS),71A,0.0,2129.0
184,2014-10-01,ELJ2092,NY,7787190127.0,RD,2016-01-01 00:00:00,ACURA,Expired Muni Meter,37,0.0,2130.0
185,2014-10-03,CCU8710,NY,8006009302.0,GY,2016-01-01 00:00:00,TOYOT,No Parking (Non-COM),20A,0.0,2133.0
186,2014-10-21,C2729S,ON,8008716370.0,SILVE,2014-01-01 00:00:00,TRAIL,Detached Trailer,66,0.0,2147.0
187,2014-10-15,GDN8635,NY,8006729141.0,GY,2015-01-01 00:00:00,ME/BE,No Parking (street clean),21,0.0,2151.0
188,2014-10-18,T635298C,NY,8007220860.0,BK,2015-01-01 00:00:00,FORD,No Parking (Non-COM),20A,0.0,2159.0
189,2014-10-14,GRT9555,NY,7280703239.0,BK,2016-01-01 00:00:00,HONDA,Wrong Way,61,0.0,2161.0
190,2014-10-23,GDM3844,NY,7431913886.0,OTHER,2015-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,2164.0
191,2014-10-20,AL187A,NJ,8006372664.0,OTHER,8888-01-01 00:00:00,INTER,Exp. Muni-Mtr (Com. Mtr. Z),42,0.0,2168.0
192,2014-10-27,T651705C,NY,7070584180.0,BK,2015-01-01 00:00:00,FORD,No Standing,14,0.0,2190.0
193,2014-10-31,FGE7429,NY,7017782598.0,GY,2014-01-01 00:00:00,PLYMO,Failure to Display Muni Rec,38,0.0,2195.0
194,2014-10-18,CVM8338,NY,7795840670.0,RD,2016-01-01 00:00:00,OLDSM,No Parking (street clean),21,0.0,2203.0
195,2014-10-21,ECP1234,NY,7453917827.0,RD,2015-01-01 00:00:00,JEEP,Expired Muni Meter,37,0.0,2209.0
196,2014-10-06,23783MG,NY,7013004145.0,GY,2016-01-01 00:00:00,DODGE,Fire Hydrant,40,0.0,2244.0
197,2014-10-10,A10CJF,NJ,7041002214.0,SILVE,8888-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,2248.0
198,2014-10-02,P077SZ,TN,1376438963.0,GRAY,2015-01-01 00:00:00,TOYOT,,,0.0,2253.0
199,2014-10-17,P67BWT,NJ,8013753840.0,SILVE,8888-01-01 00:00:00,HONDA,No Stand (taxi stand),13,0.0,2261.0
200,2014-10-24,833YVN,CT,7576356595.0,BLACK,2014-01-01 00:00:00,SUZUK,Expired Muni Meter,37,0.0,2265.0
201,2014-10-20,56426MB,NY,7981054710.0,WHITE,8888-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,2268.0
202,2014-10-03,75816JW,NY,7381743670.0,WH,2015-01-01 00:00:00,FORD,Exp. Muni-Mtr (Com. Mtr. Z),42,0.0,2272.0
203,2014-10-05,DR2C668,TX,7858331073.0,GREY,8888-01-01 00:00:00,NISSA,Fire Hydrant,40,0.0,2277.0
