,Issue Date,Plate ID,Registration State,Summons Number,Vehicle Color,Vehicle Expiration Date,Vehicle Make,Violation Description,Violation code,alert,id_drone
82,2015-03-14,GDL6570,NY,7624537965.0,GY,2017-01-01 00:00:00,BMW,Insp Sticker Expired (NYS),71A,0.0,1033.0
83,2015-03-11,P52DTC,NJ,7915720739.0,BLACK,8888-01-01 00:00:00,BMW,No Standing,14,0.0,1058.0
84,2015-03-17,XCAC27,NJ,7350373405.0,WHITE,2015-01-01 00:00:00,FRUEH,No Parking (street clean),21,0.0,1086.0
85,2015-03-02,35832JU,NY,7114677959.0,WHITE,2015-01-01 00:00:00,MITSU,Fire Hydrant,40,0.0,1089.0
86,2015-03-19,EVP9082,NY,7219362900.0,GY,2015-01-01 00:00:00,NISSA,Expired Muni Meter,37,0.0,1098.0
87,2015-03-07,EJH8809,NY,7071297095.0,WH,2015-01-01 00:00:00,HYUND,Failure to Display Muni Rec,38,0.0,1116.0
88,2015-03-10,GEE5063,NY,7120280028.0,TN,2015-01-01 00:00:00,LEXUS,No Standing,14,0.0,1121.0
89,2015-03-24,80913MA,NY,7245924200.0,WHITE,2015-01-01 00:00:00,FORD,Exp. Muni-Mtr (Com. Mtr. Z),42,0.0,1147.0
90,2015-03-19,N415JF,NY,7462632159.0,WH,2016-01-01 00:00:00,TOYOT,Insp Sticker Expired (NYS),71A,0.0,1154.0
91,2015-03-07,UTU545,NY,8007544537.0,RD,2015-01-01 00:00:00,LEXUS,Insp Sticker Expired (NYS),71A,0.0,1158.0
92,2015-03-16,1632749,ME,8016077936.0,RED,8888-01-01 00:00:00,NS/OT,Detached Trailer,66,0.0,1172.0
93,2015-03-07,36894MA,NY,7841964067.0,WH,2015-01-01 00:00:00,HINO,Double PKG-Midtown,47,0.0,1175.0
94,2015-03-26,CSL3553,NY,7629976124.0,SILVE,2015-01-01 00:00:00,NISSA,Expired Muni Meter,37,0.0,1186.0
95,2015-03-09,BMA9601,NY,8006698181.0,WH,2016-01-01 00:00:00,DODGE,No Parking (street clean),21,0.0,1190.0
96,2015-03-27,EFW9993,NY,7730290352.0,WHITE,8888-01-01 00:00:00,ACURA,No Parking (street clean),21,0.0,1202.0
97,2015-03-21,GHT4033,NY,8004482491.0,GR,2015-01-01 00:00:00,MERCU,Failure to Display Muni Rec,38,0.0,1204.0
98,2015-03-28,DGSW10,FL,7038606244.0,WHITE,2015-01-01 00:00:00,MAZDA,Fire Hydrant,40,0.0,1212.0
99,2015-03-01,4APRU7,CT,7706255864.0,GREY,2015-01-01 00:00:00,FORD,No Parking (Non-COM),20A,0.0,1213.0
100,2015-03-31,J308696,NJ,7892640915.0,TAN,8888-01-01 00:00:00,LEXUS,No Parking (street clean),21,0.0,1223.0
101,2015-03-23,GGA7956,NY,8004956245.0,WH,2015-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,1233.0
102,2015-03-09,DPV7858,NY,8014873233.0,BK,2016-01-01 00:00:00,AUDI,No Stand (bus lane),18,0.0,1235.0
103,2015-03-20,GKJ5051,NY,7526574736.0,GY,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1241.0
104,2015-03-27,28958JY,NY,8032855646.0,WHITE,2015-01-01 00:00:00,FORD,No Std (Com Veh) Com Plate,16,0.0,1242.0
105,2015-03-14,GKW7791,NY,8017216464.0,BL,2015-01-01 00:00:00,CADIL,Expired Muni Meter,37,0.0,1246.0
106,2015-03-17,J324975,NJ,7788321242.0,BLUE,8888-01-01 00:00:00,HYUND,Expired Muni Meter,37,0.0,1250.0
107,2015-03-02,643DDC,NY,7331181683.0,GY,2015-01-01 00:00:00,JEEP,Insp Sticker Expired (NYS),71A,0.0,1251.0
108,2015-03-25,49063ME,NY,7647042956.0,RD,2016-01-01 00:00:00,GMC,Failure to Disp Muni Recpt,69,0.0,1270.0
109,2015-03-10,33294MB,NY,8031353347.0,WHITE,2015-01-01 00:00:00,HINO,No Standing,14,0.0,1349.0
110,2015-03-23,68028JZ,NY,7220775260.0,WH,2016-01-01 00:00:00,ME/BE,No Std (Com Veh) Com Plate,16,0.0,1354.0
111,2015-03-19,DGB3917,NY,7182341906.0,GREY,2015-01-01 00:00:00,BUICK,Failure to Display Muni Rec,38,0.0,1356.0
112,2015-03-14,GEY7994,NY,7250389385.0,GREY,2015-01-01 00:00:00,VOLKS,Failure to Display Muni Rec,38,0.0,1382.0
113,2015-03-03,16817PC,NY,7907419736.0,WHITE,2015-01-01 00:00:00,FORD,Platform lifts in low posit,84,0.0,1385.0
114,2015-03-24,14313PA,NY,7575842457.0,BLUE,2015-01-01 00:00:00,INTER,No Std (Com Veh) Com Plate,16,0.0,1392.0
115,2015-03-18,FRN8811,NY,8026257091.0,GY,2015-01-01 00:00:00,ME/BE,Expired Muni Meter,37,0.0,1396.0
116,2015-03-20,GTR8253,NY,7618478314.0,GY,2016-01-01 00:00:00,SMART,No Parking (Non-COM),20A,0.0,1399.0
117,2015-03-26,XAYL79,NJ,7743572699.0,WHITE,2015-01-01 00:00:00,FORD,No Std (Com Veh) Com Plate,16,0.0,1403.0
118,2015-03-12,017JWP,FL,7765524628.0,SILVE,2016-01-01 00:00:00,INFIN,Double Parking (Non-COM),46A,0.0,1411.0
119,2015-03-03,12478TY,NY,8008404322.0,BK,2015-01-01 00:00:00,LINCO,Fire Hydrant,40,0.0,1418.0
120,2015-03-27,GTA7933,NY,1375494790.0,BLACK,2016-01-01 00:00:00,BMW,,,0.0,1436.0
121,2015-03-13,EVK8118,NY,7982763066.0,BK,2016-01-01 00:00:00,TOYOT,No Stand (exc auth veh),17,0.0,1438.0
122,2015-03-11,480JPJ,FL,7018555930.0,BLACK,2015-01-01 00:00:00,DODGE,No Parking (Non-COM),20A,0.0,1453.0
123,2015-03-06,92467JH,NY,7852154189.0,GY,2016-01-01 00:00:00,NISSA,No Standing,14,0.0,1481.0
124,2015-03-29,EGB1070,NY,7939962280.0,MR,2016-01-01 00:00:00,CHEVR,No Parking (exc handicap),27,0.0,1501.0
125,2015-03-27,92625JY,NY,7073067585.0,WH,2015-01-01 00:00:00,CHEVR,No Stand (bus stop),19,0.0,1503.0
126,2015-03-10,3431251,NH,8013975198.0,BLACK,2015-01-01 00:00:00,LINCO,No Parking (street clean),21,1.0,1512.0
127,2015-03-18,EYA2182,NY,7179587771.0,GY,2016-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,1522.0
128,2015-03-20,49487KA,NY,7098440863.0,WHITE,8888-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1525.0
129,2015-03-31,XAAP44,NJ,7044196238.0,YELLO,2015-01-01 00:00:00,NS/OT,No Standing,14,0.0,1537.0
130,2015-03-22,T474242C,NY,7128685273.0,BK,2015-01-01 00:00:00,TOYOT,Reg. Sticker Expired (NYS),70A,0.0,1566.0
131,2015-03-31,62613JM,NY,7018150413.0,BROWN,8888-01-01 00:00:00,INTER,No Stand (taxi stand),13,0.0,1568.0
132,2015-03-17,FSW8960,NY,8017032936.0,BK,2015-01-01 00:00:00,BMW,No Parking (street clean),21,0.0,1570.0
133,2015-03-05,31087JM,NY,7912474687.0,WHITE,2016-01-01 00:00:00,GMC,No Standing,14,0.0,1572.0
134,2015-03-21,V23BMG,NJ,7658630550.0,TAN,8888-01-01 00:00:00,HONDA,No Standing,14,1.0,1573.0
135,2015-03-07,T667764C,NY,8007745348.0,BK,2016-01-01 00:00:00,VOLKS,No Parking (Non-COM),20A,0.0,1582.0
136,2015-03-17,499002B,MT,7659024395.0,BLUE,2015-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,1583.0
137,2015-03-23,56995MD,NY,8004646463.0,WHITE,2015-01-01 00:00:00,NS/OT,Double PKG-Midtown,47,0.0,1588.0
138,2015-03-27,CLS8795,NY,7962776031.0,GY,2015-01-01 00:00:00,VOLVO,No Parking (street clean),21,0.0,1594.0
139,2015-03-05,18822MA,NY,7638729948.0,RED,2015-01-01 00:00:00,INTER,No Stand (bus stop),19,0.0,1603.0
140,2015-03-03,DKT6858,NY,8026451697.0,GY,2015-01-01 00:00:00,BMW,No Standing,14,0.0,1609.0
141,2015-03-04,46359JS,NY,7175999975.0,BK,2015-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,1624.0
142,2015-03-04,12221TC,NY,1380302237.0,RED,2015-01-01 00:00:00,FRUEH,,,0.0,1628.0
143,2015-03-15,GEV5019,NY,7908793654.0,BL,2017-01-01 00:00:00,SUBAR,Impropr Dsply of Reg (NYS),70B,0.0,1634.0
144,2015-03-04,98563JX,NY,7636799157.0,BROWN,8888-01-01 00:00:00,FRUEH,Failure to Display Muni Rec,38,0.0,1637.0
145,2015-03-09,BXU7621,NY,7436352179.0,BL,2016-01-01 00:00:00,BUICK,Insp Sticker Expired (NYS),71A,0.0,1642.0
146,2015-03-09,87836KA,NY,7100224858.0,WH,2015-01-01 00:00:00,FRUEH,Fire Hydrant,40,0.0,1653.0
147,2015-03-17,T1085,NS,7615739378.0,OTHER,2015-01-01 00:00:00,VOLKS,Failure to Display Muni Rec,38,0.0,1667.0
148,2015-03-27,GRB8427,NY,7873292770.0,GR,2016-01-01 00:00:00,NISSA,No Parking (Non-COM),20A,0.0,1679.0
149,2015-03-14,GTS5731,NY,7049070233.0,RD,2016-01-01 00:00:00,VOLKS,Expired Muni Meter,37,0.0,1743.0
150,2015-03-19,42460MG,NY,7219362663.0,WH,2017-01-01 00:00:00,DODGE,Expired Muni Meter,37,0.0,1757.0
151,2015-03-17,67974MC,NY,7446327418.0,WHITE,2017-01-01 00:00:00,ISUZU,No Standing,14,0.0,1775.0
152,2015-03-10,TOPHAT12,NY,7662238945.0,GY,2016-01-01 00:00:00,GMC,No Parking (street clean),21,0.0,1781.0
153,2015-03-09,XP632R,NJ,8014080518.0,WHITE,8888-01-01 00:00:00,CHEVR,Exp. Muni-Mtr (Com. Mtr. Z),42,0.0,1798.0
154,2015-03-06,EFB5002,NY,7139966801.0,GY,2013-01-01 00:00:00,FORD,Reg. Sticker Expired (NYS),70A,0.0,1829.0
155,2015-03-09,GLJ3640,NY,1369271736.0,SILVE,2016-01-01 00:00:00,BMW,,,0.0,1830.0
156,2015-03-16,CXU7897,NY,8013248045.0,DK/,2017-01-01 00:00:00,TOYOT,Angle Parking,60,0.0,1836.0
157,2015-03-19,T519405C,NY,7487546512.0,GY,2015-01-01 00:00:00,TOYOT,No Parking (Non-COM),20A,0.0,1839.0
158,2015-03-24,46324JS,NY,8002099278.0,RD,2015-01-01 00:00:00,FORD,No Std (Com Veh) Com Plate,16,0.0,1883.0
159,2015-03-21,36767MG,NY,7112245205.0,WH,2016-01-01 00:00:00,ISUZU,Failure to Display Muni Rec,38,0.0,1886.0
160,2015-03-25,EFL8144,NY,7065901579.0,WH,2016-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,1887.0
161,2015-03-02,BQH0442,GA,7579582120.0,BLUE,2015-01-01 00:00:00,TOYOT,No Stand (Com. Mtr. Zone),31,0.0,1898.0
162,2015-03-13,ERTAMT,NY,7929472838.0,BK,2016-01-01 00:00:00,FORD,Expired Muni Meter,37,1.0,1917.0
163,2015-03-18,FEY5027,NY,7701181192.0,BLACK,2016-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1925.0
164,2015-03-24,31996PC,NY,1380369472.0,MAROO,2015-01-01 00:00:00,PETER,,,0.0,1958.0
165,2015-03-31,EJE7274,NY,8012235572.0,WH,2016-01-01 00:00:00,FORD,Covered Plate,74B,0.0,1962.0
166,2015-03-08,GLC1038,NY,1379263104.0,BLACK,2016-01-01 00:00:00,CHEVR,,,0.0,1963.0
167,2015-03-28,FWZ1830,NY,1381065211.0,SILVE,2016-01-01 00:00:00,NISSA,,,0.0,1994.0
168,2015-03-24,PE692L,FL,7039864836.0,BLACK,2015-01-01 00:00:00,PORSC,Failure to Display Muni Rec,38,0.0,2000.0
169,2015-03-11,MARP61,NY,7800353254.0,RD,2015-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,2003.0
170,2015-03-25,92478MD,NY,8011989637.0,WH,2016-01-01 00:00:00,FORD,Double Parking (Com-100Ft),46B,0.0,2007.0
171,2015-03-26,XV927X,NJ,8027105420.0,WHITE,8888-01-01 00:00:00,INTER,Failure to Display Muni Rec,38,0.0,2019.0
172,2015-03-02,T645432C,NY,8024704675.0,GREEN,8888-01-01 00:00:00,FORD,Insp Sticker Expired (NYS),71A,0.0,2041.0
173,2015-03-04,GEX4436,NY,7805081050.0,GR,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,2042.0
174,2015-03-07,PBJ8631,GA,8003597134.0,BLUE,2015-01-01 00:00:00,FORD,No Standing,14,0.0,2065.0
175,2015-03-30,GLS6006,NY,8009679641.0,RD,2015-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,2079.0
176,2015-03-19,DSC4204,NY,8016622689.0,BK,2016-01-01 00:00:00,JEEP,No Parking (street clean),21,0.0,2087.0
177,2015-03-30,GSX8573,NY,7516323779.0,BK,2016-01-01 00:00:00,LEXUS,No Parking (street clean),21,0.0,2097.0
178,2015-03-10,12359MG,NY,8024059113.0,BROWN,8888-01-01 00:00:00,FRUEH,No Stand (bus stop),19,0.0,2118.0
179,2015-03-04,EAF3037,NY,1362739765.0,GRAY,2016-01-01 00:00:00,HONDA,,,0.0,2158.0
180,2015-03-26,GRD1315,NY,7754671311.0,BLACK,2016-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,2160.0
181,2015-03-13,GNT2072,NY,8017836454.0,BK,2016-01-01 00:00:00,MITSU,No Parking (street clean),21,0.0,2165.0
182,2015-03-20,2UD843,OK,8010876872.0,WHITE,8888-01-01 00:00:00,INTER,No Stand (bus stop),19,0.0,2174.0
183,2015-03-17,AS611F,NJ,8016517470.0,WHITE,8888-01-01 00:00:00,MACK,Fire Hydrant,40,0.0,2176.0
184,2015-03-17,AJB3553,NY,7683438248.0,WH,2015-01-01 00:00:00,FORD,Reg. Sticker Expired (NYS),70A,0.0,2177.0
185,2015-03-02,EYH1464,NY,1379265149.0,GY,2016-01-01 00:00:00,HONDA,,,0.0,2180.0
186,2015-03-13,T638718C,NY,8032574852.0,BK,2015-01-01 00:00:00,LINCO,No Std (Com Veh) Non-COM,16A,0.0,2199.0
187,2015-03-19,GRF3458,NY,7325107304.0,WH,2016-01-01 00:00:00,JEEP,No Parking (street clean),21,0.0,2217.0
188,2015-03-12,FCW5604,NY,7635174927.0,BK,2016-01-01 00:00:00,MERCU,No Parking (Non-COM),20A,0.0,2221.0
189,2015-03-22,BDG1745,NY,7907741737.0,GY,2016-01-01 00:00:00,HONDA,No Standing,14,0.0,2246.0
190,2015-03-11,93278MC,NY,8016273919.0,WH,2016-01-01 00:00:00,FORD,No Std (Com Veh) Com Plate,16,0.0,2317.0
191,2015-03-10,42415JZ,NY,7041341707.0,WHITE,8888-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,2329.0
192,2015-03-03,88633MD,NY,8020820723.0,BROWN,8888-01-01 00:00:00,FRUEH,No Standing,14,0.0,2354.0
193,2015-03-11,68090JT,NY,7302799283.0,WH,2015-01-01 00:00:00,GMC,Fire Hydrant,40,0.0,2355.0
194,2015-03-28,AT387R,NY,7000191946.0,WH,2015-01-01 00:00:00,DODGE,Failure to Display Muni Rec,38,0.0,2361.0
195,2015-03-12,GUH1414,NY,8014425807.0,GY,2016-01-01 00:00:00,JEEP,No Parking (street clean),21,0.0,2363.0
196,2015-03-17,GSM1378,NY,1379635822.0,GY,2016-01-01 00:00:00,ACURA,,,0.0,2387.0
197,2015-03-18,12215ME,NY,7574681934.0,WH,2015-01-01 00:00:00,WORK,Bike Lane,48,0.0,2404.0
198,2015-03-21,GDN7873,NY,7922248970.0,BK,2017-01-01 00:00:00,BMW,Expired Muni Meter,37,0.0,2408.0
199,2015-03-16,52571JT,NY,7078947484.0,WHITE,2015-01-01 00:00:00,FORD,No Standing,14,0.0,2421.0
200,2015-03-23,16300MD,NY,1381918487.0,WH,2015-01-01 00:00:00,FORD,,,0.0,2423.0
201,2015-03-09,GVB6496,NY,7383598740.0,RD,2017-01-01 00:00:00,CHRYS,Expired Muni Meter,37,1.0,2427.0
202,2015-03-10,DXV9760,NY,7240397981.0,GY,2015-01-01 00:00:00,FORD,Missing Display Plate,74,0.0,2440.0
203,2015-03-11,11981JY,NY,8026351502.0,WHITE,8888-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,2447.0
