,Issue Date,Plate ID,Registration State,Summons Number,Vehicle Color,Vehicle Expiration Date,Vehicle Make,Violation Description,Violation code,alert,id_drone
33,2015-02-04,62406JM,NY,7784783966.0,BROWN,8888-01-01 00:00:00,INTER,No Standing,14,0.0,486.0
34,2015-02-09,82663MA,NY,7341582005.0,BL,2015-01-01 00:00:00,FORD,No Parking (Com Plate),20,0.0,488.0
35,2015-02-14,GEB1354,NY,1338335777.0,BLACK,2016-01-01 00:00:00,LINCO,,,0.0,496.0
36,2015-02-24,GTB3397,NY,8013516404.0,WHITE,2016-01-01 00:00:00,CHEVR,Improper Registration,83,0.0,534.0
37,2015-02-16,GAA3831,NY,7907417892.0,WHITE,2016-01-01 00:00:00,VOLVO,No Standing,14,0.0,550.0
38,2015-02-24,FEX6518,NY,7147543944.0,GY,2016-01-01 00:00:00,HONDA,Insp Sticker Expired (NYS),71A,0.0,573.0
39,2015-02-28,28158MG,NY,7933104733.0,BK,2016-01-01 00:00:00,TOYOT,No Parking (Com Plate),20,0.0,588.0
40,2015-02-18,FXY4556,NY,7622588301.0,BK,2016-01-01 00:00:00,GMC,No Stand (Com. Mtr. Zone),31,0.0,612.0
41,2015-02-13,3C12H,NY,7809808564.0,YW,2016-01-01 00:00:00,TOYOT,Failure to Display Muni Rec,38,0.0,619.0
42,2015-02-26,211A366,VT,7096880239.0,WHITE,2015-01-01 00:00:00,FRUEH,No Stand (bus stop),19,0.0,649.0
43,2015-02-10,DTJ2182,NY,1371072413.0,BL,2016-01-01 00:00:00,NISSA,,,0.0,680.0
44,2015-02-21,GCP7543,NY,7577523872.0,BL,2016-01-01 00:00:00,FORD,Insp Sticker Expired (NYS),71A,0.0,700.0
45,2015-02-25,GGP9081,NY,8024056197.0,GY,2015-01-01 00:00:00,JEEP,Fire Hydrant,40,0.0,724.0
46,2015-02-06,GSR3599,NY,8023204506.0,TN,2016-01-01 00:00:00,TOYOT,No Standing,14,0.0,739.0
47,2015-02-06,63402JM,NY,7623714028.0,BROWN,8888-01-01 00:00:00,GMC,Double Parking (Com-100Ft),46B,0.0,749.0
48,2015-02-13,CRTCLMSS,NY,7954208606.0,SILVE,2015-01-01 00:00:00,CHEVR,Fire Hydrant,40,0.0,759.0
49,2015-02-03,N56CMJ,NJ,7809387467.0,RED,8888-01-01 00:00:00,ACURA,No Stand (Com. Mtr. Zone),31,0.0,780.0
50,2015-02-14,290149T,MD,7187949303.0,WHITE,2015-01-01 00:00:00,DODGE,Double Parking (Non-COM),46A,0.0,782.0
51,2015-02-27,FDV2980,NY,7120277467.0,GL,2016-01-01 00:00:00,CHRYS,Angle Parking,60,0.0,791.0
52,2015-02-19,91375MD,NY,7897124587.0,BLACK,2016-01-01 00:00:00,MACK,Insp Sticker Expired (NYS),71A,0.0,793.0
53,2015-02-04,GEG1258,NY,8025003814.0,WH,2017-01-01 00:00:00,LEXUS,Insp. Sticker Missing (NYS,71,0.0,799.0
54,2015-02-19,EBH1985,NY,8013015762.0,WH,2015-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,815.0
55,2015-02-11,XAWM31,NJ,7063459090.0,BLUE,2015-01-01 00:00:00,FRUEH,No Stand (exc auth veh),17,0.0,818.0
56,2015-02-11,EKE9566,NY,7108721673.0,WHITE,2016-01-01 00:00:00,VOLKS,Expired Muni Meter,37,0.0,825.0
57,2015-02-19,GED9041,NY,1377719686.0,BLK,2015-01-01 00:00:00,ME/BE,,,0.0,847.0
58,2015-02-24,51964JS,NY,8030558508.0,WHITE,2016-01-01 00:00:00,NS/OT,Bike Lane,48,0.0,884.0
59,2015-02-19,GVG8344,NY,8014632539.0,WH,2017-01-01 00:00:00,PORSC,No Std (Com Veh) Non-COM,16A,0.0,902.0
60,2015-02-04,57009ME,NY,8012527881.0,WH,2016-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,905.0
61,2015-02-09,72398ME,NY,1378191493.0,WHT,2016-01-01 00:00:00,CHEVR,,,0.0,917.0
62,2015-02-23,XJ676F,NJ,7806992029.0,WHITE,2015-01-01 00:00:00,PONTI,Double PKG-Midtown,47,0.0,931.0
63,2015-02-20,JNB8541,PA,8017823368.0,GREY,2015-01-01 00:00:00,HYUND,No Parking (Non-COM),20A,0.0,961.0
64,2015-02-23,CVH7042,NY,1379632160.0,GY,2016-01-01 00:00:00,CHEVR,,,0.0,990.0
65,2015-02-08,GSW1735,NY,7419503266.0,GY,2016-01-01 00:00:00,HONDA,No Parking (Non-COM),20A,0.0,995.0
66,2015-02-10,FPH7955,NY,7571966747.0,SILVE,2015-01-01 00:00:00,DODGE,Insp Sticker Expired (NYS),71A,0.0,1024.0
67,2015-02-13,19357JU,NY,7718193627.0,BROWN,8888-01-01 00:00:00,FRUEH,Failure to Display Muni Rec,38,0.0,1025.0
68,2015-02-12,82061JT,NY,7977181289.0,BL,2017-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1028.0
69,2015-02-23,62941JM,NY,7330253704.0,BROWN,8888-01-01 00:00:00,INTER,No Standing,14,0.0,1034.0
70,2015-02-10,GLB1270,NY,8017075054.0,BLUE,8888-01-01 00:00:00,INFIN,Missing Display Plate,74,0.0,1059.0
71,2015-02-20,41829JM,NY,7314663142.0,WHITE,8888-01-01 00:00:00,GMC,No Standing,14,0.0,1091.0
72,2015-02-20,AR290A,NJ,7806991773.0,WHITE,8888-01-01 00:00:00,FRUEH,Platform lifts in low posit,84,0.0,1101.0
73,2015-02-13,XW409X,NJ,7567770817.0,WHITE,2016-01-01 00:00:00,CHEVR,Expired Muni Meter,37,0.0,1120.0
74,2015-02-02,GPG8571,NY,7468229806.0,WHITE,2016-01-01 00:00:00,HONDA,No Standing,14,0.0,1124.0
75,2015-02-27,CWY7441,NY,7715882677.0,GY,2015-01-01 00:00:00,HONDA,Covered Plate,74B,0.0,1156.0
76,2015-02-13,EEF8971,NY,7759950925.0,GY,2016-01-01 00:00:00,TOYOT,Expired Muni Meter,37,0.0,1162.0
77,2015-02-13,GNJ2081,NY,8000928851.0,WHITE,8888-01-01 00:00:00,DODGE,Expired Muni Meter,37,0.0,1171.0
78,2015-02-23,EXE5073,NY,7732384180.0,BK,2016-01-01 00:00:00,ACURA,No Parking (Non-COM),20A,0.0,1181.0
79,2015-02-23,67688JV,NY,8006636059.0,WHITE,8888-01-01 00:00:00,CHEVR,Unaltered Commerc Vehicle,82,0.0,1195.0
80,2015-02-11,58649ME,NY,7096688687.0,WHITE,8888-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,1214.0
81,2015-02-07,CTS4373,NY,7763757826.0,GY,2015-01-01 00:00:00,CHEVR,Insp Sticker Expired (NYS),71A,0.0,1230.0
82,2015-02-18,7ASDR8,CT,7039088757.0,GREY,8888-01-01 00:00:00,ME/BE,No Standing,14,0.0,1234.0
83,2015-02-22,GSD6900,NY,7785173000.0,BK,2015-01-01 00:00:00,CADIL,No Standing,14,0.0,1240.0
84,2015-02-10,50544JX,NY,8031602256.0,WH,2016-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,1291.0
85,2015-02-25,30579PC,NY,7811484808.0,WHITE,2015-01-01 00:00:00,HINO,Safety Zone,53,0.0,1296.0
86,2015-02-26,AS705B,NJ,7138376625.0,GREEN,8888-01-01 00:00:00,FRUEH,No Standing,14,0.0,1301.0
87,2015-02-25,GRM7163,NY,7468779673.0,BL,2016-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,1358.0
88,2015-02-12,87025JY,NY,7399138564.0,WHITE,2015-01-01 00:00:00,DODGE,No Std (Com Veh) Com Plate,16,0.0,1360.0
89,2015-02-07,EME4690,NY,7819429033.0,BL,2015-01-01 00:00:00,HYUND,Failure to Display Muni Rec,38,0.0,1394.0
90,2015-02-20,J19CYA,NJ,7754358797.0,WHITE,8888-01-01 00:00:00,NISSA,Fire Hydrant,40,0.0,1407.0
91,2015-02-04,50462ME,NY,8017020030.0,WH,2016-01-01 00:00:00,ME/BE,Nighttime PKG on Res Street,78,0.0,1415.0
92,2015-02-06,GWT5419,NY,8030711153.0,WHITE,2015-01-01 00:00:00,HONDA,No Parking (Non-COM),20A,0.0,1431.0
93,2015-02-21,AXJ4479,NY,7161452703.0,BK,2015-01-01 00:00:00,NISSA,No Stand (bus stop),19,0.0,1452.0
94,2015-02-05,FTZ9636,NY,1379562983.0,WHITE,2015-01-01 00:00:00,,,,0.0,1462.0
95,2015-02-14,GJZ2008,NY,1377930749.0,RED,2016-01-01 00:00:00,HONDA,,,0.0,1475.0
96,2015-02-27,RAPIDSTL,NY,7687093471.0,WHITE,2017-01-01 00:00:00,NS/OT,Sidewalk,51,0.0,1511.0
97,2015-02-25,GGU1697,NY,7982760624.0,GY,2015-01-01 00:00:00,TOYOT,No Std (Com Veh) Non-COM,16A,0.0,1546.0
98,2015-02-16,CHJ7669,NC,7050021696.0,GREY,2015-01-01 00:00:00,NISSA,No Standing,14,0.0,1549.0
99,2015-02-24,90544ME,NY,7971992373.0,WHITE,2015-01-01 00:00:00,DODGE,Failure to Display Muni Rec,38,0.0,1557.0
100,2015-02-03,12202JU,NY,7657376375.0,RED,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1571.0
101,2015-02-14,EXD5983,NY,7440363279.0,SILVE,2016-01-01 00:00:00,CHEVR,Impropr Dsply of Reg (NYS),70B,0.0,1576.0
102,2015-02-28,8AS7085,MD,7808671307.0,TAN,2015-01-01 00:00:00,ME/BE,Expired Muni Meter,37,0.0,1577.0
103,2015-02-09,BHY3086,FL,7625667110.0,TAN,2015-01-01 00:00:00,HYUND,No Standing,14,0.0,1580.0
104,2015-02-26,51768JW,NY,7576366199.0,BROWN,8888-01-01 00:00:00,INTER,No Stand (bus stop),19,1.0,1618.0
105,2015-02-10,JRP4837,PA,7779991428.0,GREY,2015-01-01 00:00:00,HONDA,Double Parking (Non-COM),46A,0.0,1629.0
106,2015-02-10,GTL7925,NY,8017271001.0,BL,2016-01-01 00:00:00,NISSA,No Parking (street clean),21,0.0,1640.0
107,2015-02-19,P28BHG,NJ,7740359233.0,BLACK,8888-01-01 00:00:00,FORD,No Stand (Com. Mtr. Zone),31,0.0,1645.0
108,2015-02-08,FDX7089,NY,8024809564.0,BLACK,2016-01-01 00:00:00,PONTI,Crosswalk,50,0.0,1657.0
109,2015-02-11,DEMTAC,NY,8013872348.0,WH,2015-01-01 00:00:00,HUMME,Double Parking (Non-COM),46A,0.0,1659.0
110,2015-02-04,FEE4320,NY,8033407748.0,GY,2016-01-01 00:00:00,BMW,Fire Hydrant,40,0.0,1673.0
111,2015-02-14,88410JR,NY,7056566900.0,WHITE,8888-01-01 00:00:00,GMC,Failure to Display Muni Rec,38,0.0,1720.0
112,2015-02-26,DDC2260,NY,8022304608.0,WH,2015-01-01 00:00:00,HONDA,Reg. Sticker Expired (NYS),70A,0.0,1724.0
113,2015-02-22,GTB5115,NY,1380460475.0,BLK,2016-01-01 00:00:00,NISSA,,,0.0,1732.0
114,2015-02-16,GAB3551,NY,8001349937.0,BL,2016-01-01 00:00:00,TOYOT,Expired Muni Meter,37,0.0,1746.0
115,2015-02-25,GAU7206,NY,7020576000.0,BLACK,2015-01-01 00:00:00,TOYOT,No Parking (Non-COM),20A,0.0,1747.0
116,2015-02-28,2211943,IN,7127590965.0,YELLO,8888-01-01 00:00:00,INTER,No Stopping,10,0.0,1748.0
117,2015-02-26,PE208M,FL,7601459524.0,BLACK,2015-01-01 00:00:00,HONDA,Expired Muni Meter,37,0.0,1752.0
118,2015-02-10,29RR00,NY,7807786243.0,WHITE,2015-01-01 00:00:00,VESPA,No Stand (Com. Mtr. Zone),31,0.0,1754.0
119,2015-02-08,CJX7015,NY,7869313919.0,GY,2015-01-01 00:00:00,HONDA,Insp Sticker Expired (NYS),71A,0.0,1756.0
120,2015-02-24,XT635R,NJ,8030558570.0,WHITE,8888-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1758.0
121,2015-02-21,ASL6183,NY,7841571525.0,RED,2015-01-01 00:00:00,HONDA,Reg. Sticker Expired (NYS),70A,0.0,1763.0
122,2015-02-28,20006ME,NY,7985395180.0,WHITE,2015-01-01 00:00:00,NS/OT,Failure to Disp Muni Recpt,69,0.0,1844.0
123,2015-02-12,25051MG,NY,8033204023.0,BL,2016-01-01 00:00:00,FORD,No Std (Com Veh) Com Plate,16,0.0,1852.0
124,2015-02-06,79371JZ,NY,8014366827.0,WH,2016-01-01 00:00:00,CHEVR,Bike Lane,48,0.0,1862.0
125,2015-02-04,GSV1121,NY,7293920374.0,BK,2016-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,1869.0
126,2015-02-04,2294390,ID,7018141916.0,YELLO,8888-01-01 00:00:00,ISUZU,Double Parking (Com-100Ft),46B,0.0,1880.0
127,2015-02-01,EXV7358,NY,1376244858.0,SILVE,2016-01-01 00:00:00,HONDA,,,0.0,1915.0
128,2015-02-22,FTX7135,NY,8006025125.0,BLUE,2016-01-01 00:00:00,TOYOT,No Standing,14,0.0,1919.0
129,2015-02-25,FSR1001,NY,7015570830.0,BK,2015-01-01 00:00:00,NISSA,No Parking (street clean),21,0.0,1926.0
130,2015-02-06,GFZ5031,NY,7502284175.0,RD,2016-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1932.0
131,2015-02-11,29564MD,NY,7818341195.0,WH,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1968.0
132,2015-02-23,FXX4752,NY,1377443978.0,GY,2017-01-01 00:00:00,TOYOT,,,0.0,1986.0
133,2015-02-04,GGF3898,NY,8014023432.0,GY,2015-01-01 00:00:00,NISSA,Expired Muni Meter,37,0.0,1989.0
134,2015-02-24,69016MC,NY,7039860624.0,RD,2016-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,1995.0
135,2015-02-26,WEA66U,NJ,7928388431.0,BLACK,8888-01-01 00:00:00,ROVER,No Parking (Non-COM),20A,0.0,2005.0
136,2015-02-10,GST3289,NY,8033509557.0,BK,2016-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,2006.0
137,2015-02-13,DLM6030,NY,7699865777.0,BROWN,2015-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,1.0,2011.0
138,2015-02-06,FWM5851,NY,7403173922.0,TN,2016-01-01 00:00:00,HONDA,No Std (Com Veh) Non-COM,16A,0.0,2020.0
139,2015-02-02,52962MD,NY,7928384802.0,BROWN,8888-01-01 00:00:00,FRUEH,No Standing,14,0.0,2049.0
140,2015-02-20,XCUG35,NJ,7057056620.0,WHITE,8888-01-01 00:00:00,ISUZU,No Standing,14,0.0,2053.0
141,2015-02-11,72103JX,NY,7427198554.0,WH,2015-01-01 00:00:00,GMC,Nighttime PKG on Res Street,78,0.0,2055.0
142,2015-02-25,15497TC,NY,7472325879.0,GREEN,2015-01-01 00:00:00,INTER,Failure to Display Muni Rec,38,0.0,2070.0
143,2015-02-16,T650491C,NY,7969515873.0,GR,2015-01-01 00:00:00,TOYOT,Failure to Display Muni Rec,38,0.0,2074.0
144,2015-02-25,GDX8818,NY,8015868555.0,WH,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,2075.0
145,2015-02-23,FFZ4318,NY,7641584901.0,BLACK,2015-01-01 00:00:00,NISSA,Failure to Display Muni Rec,38,0.0,2094.0
146,2015-02-25,DCU5402,NY,7128681050.0,BK,2015-01-01 00:00:00,TOYOT,Failure to Display Muni Rec,38,0.0,2095.0
147,2015-02-25,62927JM,NY,8031010936.0,BROWN,8888-01-01 00:00:00,INTER,Double Parking (Com-100Ft),46B,0.0,2098.0
148,2015-02-13,JNJ6622,PA,7988273292.0,GREY,2015-01-01 00:00:00,CHECK,Expired Muni Meter,37,0.0,2106.0
149,2015-02-13,GKV8422,NY,7728307071.0,GY,2015-01-01 00:00:00,CHEVR,Failure to Display Muni Rec,38,0.0,2135.0
150,2015-02-08,GPK3872,NY,7390646366.0,GY,2016-01-01 00:00:00,HONDA,No Parking (Non-COM),20A,0.0,2138.0
151,2015-02-05,GSC8287,NY,7184372013.0,BK,2015-01-01 00:00:00,CHEVR,No Parking (Non-COM),20A,0.0,2186.0
152,2015-02-15,GHP1105,NY,1379040887.0,WHITE,2015-01-01 00:00:00,CHRYS,,,0.0,2211.0
153,2015-02-20,GVH3027,NY,8007685091.0,GREY,2014-01-01 00:00:00,FORD,Reg. Sticker Expired (NYS),70A,0.0,2227.0
154,2015-02-26,GWL9771,NY,8008315878.0,WH,2017-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,2230.0
155,2015-02-27,851ST7,MA,7302796300.0,RED,2015-01-01 00:00:00,FORD,No Std (Com Veh) Non-COM,16A,0.0,2232.0
156,2015-02-25,T646521C,NY,7759566864.0,BK,2015-01-01 00:00:00,LINCO,Improperly Displayed Plate,74A,0.0,2238.0
157,2015-02-05,BTV9132,NY,8029952995.0,WHITE,2016-01-01 00:00:00,HONDA,No Parking (Non-COM),20A,0.0,2239.0
158,2015-02-28,FDM7867,NY,7699869424.0,GY,2016-01-01 00:00:00,DODGE,Failure to Display Muni Rec,38,0.0,2264.0
159,2015-02-14,GCA3370,NY,8008033939.0,GY,2016-01-01 00:00:00,FORD,Insp Sticker Expired (NYS),71A,0.0,2275.0
160,2015-02-25,98219MD,NY,8021709066.0,WH,2015-01-01 00:00:00,ISUZU,Fire Hydrant,40,0.0,2285.0
161,2015-02-19,24810MG,NY,7061431751.0,WH,2016-01-01 00:00:00,FORD,Failure to Disp Muni Recpt,69,0.0,2299.0
162,2015-02-17,727YA8,MA,8012980319.0,WHITE,2015-01-01 00:00:00,ROVER,No Parking (Non-COM),20A,0.0,2320.0
163,2015-02-20,CDV1126,NY,7163148860.0,BK/,2016-01-01 00:00:00,CHEVR,Fire Hydrant,40,0.0,2350.0
164,2015-02-13,IGV20,FL,7417455712.0,GREY,2016-01-01 00:00:00,DODGE,No Parking (Non-COM),20A,0.0,2367.0
165,2015-02-23,GJJ8844,NY,1376712702.0,GY,2016-01-01 00:00:00,BMW,,,0.0,2378.0
166,2015-02-21,1LW147,MA,8003595174.0,SILVE,2016-01-01 00:00:00,HYUND,Failure to Display Muni Rec,38,0.0,2396.0
167,2015-02-23,92449JY,NY,8031150266.0,WHITE,2015-01-01 00:00:00,NS/OT,No Standing,14,0.0,2417.0
168,2015-02-18,86946MC,NY,7704178374.0,WH,2015-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,2428.0
169,2015-02-07,JPW6632,PA,7076711497.0,BROWN,2015-01-01 00:00:00,HONDA,Failure to Display Muni Rec,38,0.0,2445.0
170,2015-02-17,PVR1917,OH,7096999139.0,WHITE,2015-01-01 00:00:00,INTER,Platform lifts in low posit,84,0.0,2449.0
171,2015-02-26,C24DME,NJ,7811485175.0,WHITE,8888-01-01 00:00:00,VOLKS,Fire Hydrant,40,0.0,2450.0
172,2015-02-09,GFD8972,NY,7956599635.0,BK,2015-01-01 00:00:00,DODGE,Failure to Display Muni Rec,38,0.0,2466.0
173,2015-02-27,DTM9909,NY,7121133260.0,GY,2016-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,2492.0
174,2015-02-10,DZD9944,NY,7718192751.0,BLACK,2015-01-01 00:00:00,TOYOT,Insp Sticker Expired (NYS),71A,0.0,2501.0
175,2015-02-21,FPM8979,NY,8031116131.0,GY,2015-01-01 00:00:00,HONDA,No Stopping,10,0.0,2508.0
176,2015-02-08,2237889,ME,7440792415.0,WHITE,2015-01-01 00:00:00,NS/OT,Detached Trailer,66,0.0,2533.0
177,2015-02-26,GHF1890,NY,1380278170.0,GRN,2015-01-01 00:00:00,NISSA,,,0.0,2537.0
178,2015-02-24,20869ME,NY,8015566010.0,WH,2015-01-01 00:00:00,FORD,Expired Muni Meter,37,1.0,2541.0
179,2015-02-19,3K15H,NY,7575977818.0,YW,2015-01-01 00:00:00,TOYOT,Crosswalk,50,0.0,2547.0
180,2015-02-05,3B18A,NY,7938361823.0,YW,2015-01-01 00:00:00,FORD,No Standing,14,0.0,2582.0
181,2015-02-25,88019JP,NY,8011275276.0,BLACK,2016-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,2599.0
182,2015-02-23,D83DEF,NJ,7951998060.0,BLUE,8888-01-01 00:00:00,BMW,No Stand (Com. Mtr. Zone),31,0.0,2610.0
183,2015-02-25,AGY8352,NY,8023905259.0,TN,2015-01-01 00:00:00,BUICK,No Parking (street clean),21,0.0,2619.0
184,2015-02-06,EKR5149,NY,7726217844.0,WHITE,2016-01-01 00:00:00,NS/OT,Failure to Display Muni Rec,38,0.0,2627.0
185,2015-02-05,24745ME,NY,8007079294.0,WHITE,2016-01-01 00:00:00,FORD,No Std (Com Veh) Com Plate,16,0.0,2631.0
186,2015-02-26,DBD3433,NY,1372049241.0,BLUE,2016-01-01 00:00:00,DODGE,,,0.0,2639.0
187,2015-02-18,MATRYD,GA,7353566978.0,GREY,2015-01-01 00:00:00,GMC,No Parking (Non-COM),20A,0.0,2640.0
188,2015-02-13,EPZ5466,NY,7441833309.0,TN,2015-01-01 00:00:00,CHEVR,No Parking (Non-COM),20A,0.0,2643.0
189,2015-02-25,GUD9772,NY,7008232573.0,SILVE,2016-01-01 00:00:00,NISSA,No Parking (Non-COM),20A,0.0,2653.0
190,2015-02-12,GVM8796,NY,8017358519.0,WHITE,2017-01-01 00:00:00,CADIL,Fire Hydrant,40,0.0,2655.0
191,2015-02-20,ZZE9856,NC,1379354500.0,GRY,2015-01-01 00:00:00,LEXUS,,,0.0,2667.0
192,2015-02-27,FYW5650,NY,7000646299.0,GY,2016-01-01 00:00:00,BMW,Insp Sticker Expired (NYS),71A,0.0,2694.0
193,2015-02-12,78057JV,NY,7807786516.0,WHITE,2015-01-01 00:00:00,CHEVR,Failure to Disp Muni Recpt,69,0.0,2703.0
194,2015-02-04,AJ312V,NJ,7560453004.0,GREEN,8888-01-01 00:00:00,FRUEH,Failure to Disp Muni Recpt,69,0.0,2705.0
195,2015-02-11,OXX7058,NJ,7697384966.0,BROWN,8888-01-01 00:00:00,INTER,Unauth passenger pick-up,03,0.0,2713.0
196,2015-02-22,ENE7703,NY,7152742753.0,DKG,2017-01-01 00:00:00,LEXUS,No Stand (exc auth veh),17,0.0,2734.0
197,2015-02-24,27167JW,NY,7399141629.0,GY,2015-01-01 00:00:00,JEEP,No Std (Com Veh) Com Plate,16,0.0,2736.0
198,2015-02-18,ERS7194,NY,7781129684.0,WH,2015-01-01 00:00:00,HONDA,No Stand (bus stop),19,0.0,2754.0
199,2015-02-27,DHX5259,NY,8009271767.0,BL,2015-01-01 00:00:00,INFIN,Crosswalk,50,0.0,2757.0
200,2015-02-13,EMN9112,NY,1377885800.0,BLACK,2017-01-01 00:00:00,ACURA,,,0.0,2776.0
201,2015-02-18,FHM3154,NY,7084714870.0,WH,2015-01-01 00:00:00,HONDA,No Stand (bus lane),18,0.0,2806.0
202,2015-02-27,N22EUM,NJ,7805079900.0,SILVE,8888-01-01 00:00:00,HONDA,Expired Muni Meter,37,0.0,2808.0
203,2015-02-12,GNW8852,NY,8033408984.0,BK,2016-01-01 00:00:00,HONDA,Fire Hydrant,40,0.0,2849.0
