,Issue Date,Plate ID,Registration State,Summons Number,Vehicle Color,Vehicle Expiration Date,Vehicle Make,Violation Description,Violation code,alert,id_drone
64,2014-09-15,GPJ1564,NY,7146649192.0,RD,2016-01-01 00:00:00,MAZDA,Failure to Display Muni Rec,38,0.0,805.0
65,2014-09-24,2028722,IN,7986697350.0,WHITE,2014-01-01 00:00:00,VOLVO,No Stand (bus lane),18,0.0,816.0
66,2014-09-23,69052ME,NY,7550647410.0,WH,2016-01-01 00:00:00,FORD,Insp Sticker Expired (NYS),71A,0.0,827.0
67,2014-09-03,FZM7762,NY,7178360252.0,BK,2015-01-01 00:00:00,LEXUS,Insp Sticker Expired (NYS),71A,0.0,844.0
68,2014-09-05,GGF7536,NY,7020094697.0,WH,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,845.0
69,2014-09-05,GGF7536,NY,7020094697.0,WH,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,846.0
70,2014-09-30,GAM6673,NY,7523987242.0,BK,2014-01-01 00:00:00,FORD,Reg. Sticker Expired (NYS),70A,0.0,851.0
71,2014-09-04,FCM9713,NY,8000431889.0,GREY,2015-01-01 00:00:00,NISSA,Failure to Display Muni Rec,38,0.0,859.0
72,2014-09-15,FBZ4124,NY,1371519754.0,BLUE,2016-01-01 00:00:00,TOYOT,,,0.0,866.0
73,2014-09-13,45168KA,NY,7022769345.0,WH,2015-01-01 00:00:00,CHEVR,Fire Hydrant,40,0.0,876.0
74,2014-09-13,45168KA,NY,7022769345.0,WH,2015-01-01 00:00:00,CHEVR,Fire Hydrant,40,0.0,877.0
75,2014-09-26,76241MD,NY,7994734728.0,WH,2016-01-01 00:00:00,FORD,Expired Muni Meter,37,0.0,896.0
76,2014-09-03,EAE7585,NY,8010605311.0,BK,2015-01-01 00:00:00,ME/BE,Double Parking (Non-COM),46A,0.0,897.0
77,2014-09-28,EJN3434,NY,1355375848.0,BLACK,2015-01-01 00:00:00,LEXUS,,,0.0,907.0
78,2014-09-17,GKZ7526,NY,7994265972.0,GREEN,8888-01-01 00:00:00,HONDA,No Standing,14,0.0,909.0
79,2014-09-19,V46DAK,NJ,7829545431.0,WHITE,8888-01-01 00:00:00,FORD,No Stand (Com. Mtr. Zone),31,0.0,938.0
80,2014-09-19,WXU77S,NJ,7727181055.0,BLACK,8888-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,939.0
81,2014-09-07,DLJ6733,NY,7175040910.0,GL,2016-01-01 00:00:00,NISSA,Insp Sticker Expired (NYS),71A,0.0,950.0
82,2014-09-18,FBB4874,NY,7381663491.0,BLACK,2016-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,959.0
83,2014-09-28,GKE7441,NY,7446302355.0,BK,2015-01-01 00:00:00,NISSA,No Standing,14,0.0,996.0
84,2014-09-26,F84DWJ,NJ,7940364340.0,BLUE,8888-01-01 00:00:00,JEEP,Failure to Display Muni Rec,38,0.0,998.0
85,2014-09-30,JFL9358,PA,7082521698.0,BLACK,2014-01-01 00:00:00,ACURA,No Standing,14,0.0,1001.0
86,2014-09-16,FTG4418,NY,7978329987.0,WH,2016-01-01 00:00:00,NISSA,No Std (Com Veh) Non-COM,16A,0.0,1017.0
87,2014-09-15,31347MG,NY,7827514042.0,WHITE,8888-01-01 00:00:00,FRUEH,"No STD Ex Con/DPL, D/S Dec",64,1.0,1042.0
88,2014-09-26,FGZ4983,NY,1374452336.0,BLACK,2014-01-01 00:00:00,HONDA,,,0.0,1048.0
89,2014-09-27,T68BPX,NJ,8011162883.0,BLACK,8888-01-01 00:00:00,NS/OT,Expired Muni Meter,37,0.0,1075.0
90,2014-09-19,XADK63,NJ,7350715833.0,WHITE,2014-01-01 00:00:00,ISUZU,No Standing,14,0.0,1080.0
91,2014-09-03,GLR4798,NY,7077788118.0,GY,2015-01-01 00:00:00,MITSU,Failure to Display Muni Rec,38,0.0,1081.0
92,2014-09-25,61724MD,NY,1373020672.0,,2014-01-01 00:00:00,CHEVR,,,0.0,1090.0
93,2014-09-22,FPD9289,NY,1370621036.0,GREY,2016-01-01 00:00:00,KIA,,,0.0,1092.0
94,2014-09-03,FXP4554,NY,7397451860.0,BL,2015-01-01 00:00:00,FORD,No Stand (bus stop),19,0.0,1105.0
95,2014-09-23,42103JM,NY,7028584501.0,WHITE,8888-01-01 00:00:00,FRUEH,Double Parking (Com-100Ft),46B,0.0,1128.0
96,2014-09-02,83039ME,NY,8007062130.0,WHITE,8888-01-01 00:00:00,FRUEH,No Standing,14,0.0,1143.0
97,2014-09-08,3452CG,CT,7827512859.0,BLUE,8888-01-01 00:00:00,ME/BE,"No STD Ex Con/DPL, D/S Dec",64,0.0,1146.0
98,2014-09-13,DRA9364,NY,8005914507.0,BLACK,2016-01-01 00:00:00,TOYOT,Failure to Display Muni Rec,38,0.0,1178.0
99,2014-09-27,GSX8187,NY,7765490047.0,GY,2016-01-01 00:00:00,ME/BE,No Parking (Non-COM),20A,0.0,1187.0
100,2014-09-06,88723MB,NY,7072238578.0,BK,2014-01-01 00:00:00,FRUEH,Double PKG-Midtown,47,0.0,1207.0
101,2014-09-04,FJS3167,NY,7441165398.0,OTHER,2015-01-01 00:00:00,LEXUS,Insp Sticker Expired (NYS),71A,0.0,1211.0
102,2014-09-02,FYC2055,NY,7093564434.0,BK,2016-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,1219.0
103,2014-09-17,GHV6350,NY,7381663223.0,RD,2015-01-01 00:00:00,MINI,No Parking (street clean),21,0.0,1225.0
104,2014-09-30,6AGRV7,CT,7516281244.0,GREY,8888-01-01 00:00:00,NISSA,Fire Hydrant,40,0.0,1259.0
105,2014-09-06,T639126C,NY,7700368636.0,BK,2014-01-01 00:00:00,CHEVR,Fire Hydrant,40,0.0,1284.0
106,2014-09-15,GGF6935,NY,7502702027.0,WH,2015-01-01 00:00:00,NISSA,No Stand (exc auth veh),17,0.0,1295.0
107,2014-09-03,GEK9349,NY,7154372102.0,WH,2015-01-01 00:00:00,ACURA,No Parking (Non-COM),20A,0.0,1306.0
108,2014-09-09,GBT1537,NY,7395380794.0,WH,2014-01-01 00:00:00,SUBAR,Insp Sticker Expired (NYS),71A,0.0,1311.0
109,2014-09-10,DTE6402,NY,8006666453.0,GY,2016-01-01 00:00:00,HONDA,Insp Sticker Expired (NYS),71A,0.0,1327.0
110,2014-09-28,CED635,NC,7811456000.0,RED,2014-01-01 00:00:00,HYUND,No Parking (Non-COM),20A,0.0,1329.0
111,2014-09-22,FCR5297,NY,7324780544.0,LT/,2016-01-01 00:00:00,HONDA,No Parking (street clean),21,0.0,1363.0
112,2014-09-08,P401487,IN,7575815727.0,SILVE,2014-01-01 00:00:00,UTIL,Fire Hydrant,40,0.0,1365.0
113,2014-09-23,S30BLH,NJ,7588078091.0,GREY,8888-01-01 00:00:00,NISSA,No Parking (Non-COM),20A,0.0,1393.0
114,2014-09-15,2226116,ID,8007957996.0,WHITE,8888-01-01 00:00:00,FRUEH,Platform lifts in low posit,84,0.0,1395.0
115,2014-09-18,DWS2841,NY,8012701480.0,BL,2015-01-01 00:00:00,SATUR,Failure to Display Muni Rec,38,0.0,1430.0
116,2014-09-25,GFS4072,NY,8004128749.0,GY,2015-01-01 00:00:00,CHEVR,No Parking (Non-COM),20A,0.0,1432.0
117,2014-09-12,ETK4228,NY,7353540242.0,BK,2015-01-01 00:00:00,SATUR,No Parking (street clean),21,0.0,1434.0
118,2014-09-23,T640600C,NY,7033416660.0,BK,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,1440.0
119,2014-09-23,T640600C,NY,7033416660.0,BK,2015-01-01 00:00:00,TOYOT,No Parking (street clean),21,0.0,1441.0
120,2014-09-18,T655923C,NY,8005716930.0,BK,2015-01-01 00:00:00,GMC,Expired Muni Meter,37,0.0,1443.0
121,2014-09-09,ENP4023,NY,7093893806.0,GY,2014-01-01 00:00:00,NISSA,No Parking (Non-COM),20A,0.0,1476.0
122,2014-09-11,EUT8921,NY,7708399210.0,GY,2015-01-01 00:00:00,ME/BE,No Parking (street clean),21,0.0,1477.0
123,2014-09-24,FZD6246,NY,1375151630.0,BK,2016-01-01 00:00:00,FORD,,,0.0,1480.0
124,2014-09-18,77935JY,NY,7991032401.0,BROWN,8888-01-01 00:00:00,WORKH,Fire Hydrant,40,0.0,1485.0
125,2014-09-23,XAHR46,NJ,7615851040.0,YELLO,8888-01-01 00:00:00,HINO,Expired Muni Meter,37,0.0,1495.0
126,2014-09-24,416385N,NJ,8006962960.0,BLACK,8888-01-01 00:00:00,ME/BE,Expired Muni Meter,37,0.0,1515.0
127,2014-09-19,T630828C,NY,1374624317.0,BLACK,2015-01-01 00:00:00,LINCO,,,0.0,1523.0
128,2014-09-19,T630828C,NY,1374624317.0,BLACK,2015-01-01 00:00:00,LINCO,,,0.0,1524.0
129,2014-09-10,23246MA,NY,7907174399.0,WH,2016-01-01 00:00:00,ME/BE,Exp. Muni-Mtr (Com. Mtr. Z),42,0.0,1548.0
130,2014-09-30,FWF5372,NY,7044369005.0,BLUE,2016-01-01 00:00:00,LEXUS,Failure to Display Muni Rec,38,0.0,1554.0
131,2014-09-30,GRH4042,NY,8003627760.0,BK,2016-01-01 00:00:00,JEEP,No Parking (street clean),21,0.0,1567.0
132,2014-09-03,79SN57,NY,7269526783.0,RED,2015-01-01 00:00:00,NS/OT,Expired Muni Meter,37,0.0,1579.0
133,2014-09-09,EBN6625,NY,7662186799.0,BK,2015-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,1633.0
134,2014-09-15,29865JV,NY,8010501761.0,WH,2016-01-01 00:00:00,TOYOT,Failure to Disp Muni Recpt,69,0.0,1636.0
135,2014-09-25,GLJ5146,NY,7184358971.0,WH,2016-01-01 00:00:00,CHEVR,No Stand (bus stop),19,0.0,1649.0
136,2014-09-04,GJB7223,NY,7961163244.0,GR,2015-01-01 00:00:00,ACURA,Failure to Display Muni Rec,38,0.0,1678.0
137,2014-09-24,GHG9412,NY,7070078481.0,BLACK,2014-01-01 00:00:00,NISSA,Expired Muni Meter,37,0.0,1681.0
138,2014-09-18,95937MB,NY,7891567165.0,WHITE,8888-01-01 00:00:00,CHEVR,Failure to Disp Muni Recpt,69,0.0,1708.0
139,2014-09-03,2028691,IN,7918313185.0,BLACK,8888-01-01 00:00:00,FRUEH,Platform lifts in low posit,84,0.0,1718.0
140,2014-09-13,EGA1129,NY,7686694410.0,LTG,2016-01-01 00:00:00,VOLVO,Failure to Display Muni Rec,38,0.0,1764.0
141,2014-09-03,GKY3194,NY,7726173324.0,RD,2016-01-01 00:00:00,FORD,Insp Sticker Expired (NYS),71A,0.0,1770.0
142,2014-09-12,AK794Y,NJ,7064996110.0,WHITE,8888-01-01 00:00:00,INTER,No Stand (bus stop),19,0.0,1796.0
143,2014-09-13,CVE5142,NY,8012650850.0,GY,2015-01-01 00:00:00,MAZDA,Insp Sticker Expired (NYS),71A,0.0,1820.0
144,2014-09-04,DZC3325,NY,7065872105.0,GY,2016-01-01 00:00:00,HYUND,No Parking (street clean),21,0.0,1824.0
145,2014-09-16,EXS3286,NY,7282335837.0,GY,2016-01-01 00:00:00,LEXUS,No Parking (street clean),21,0.0,1842.0
146,2014-09-04,14588PC,NY,7057895100.0,WH,2014-01-01 00:00:00,INTER,Double PKG-Midtown,47,0.0,1881.0
147,2014-09-03,AM204D,NJ,8007660707.0,GREEN,8888-01-01 00:00:00,FRUEH,No Standing,14,0.0,1893.0
148,2014-09-13,01MIKE,VA,7553557997.0,BLACK,2016-01-01 00:00:00,ME/BE,Expired Muni Meter,37,0.0,1920.0
149,2014-09-19,GHL3553,NY,7468757057.0,GR,2015-01-01 00:00:00,LEXUS,Sidewalk,51,0.0,1927.0
150,2014-09-16,GHP1596,NY,7646317330.0,GY,2015-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,1937.0
151,2014-09-29,FEG5787,NY,7997967771.0,WH,2014-01-01 00:00:00,ME/BE,Reg. Sticker Expired (NYS),70A,0.0,1948.0
152,2014-09-08,GMT8133,NY,1374301590.0,BLACK,2016-01-01 00:00:00,NISSA,,,0.0,1954.0
153,2014-09-08,GMT8133,NY,1374301590.0,BLACK,2016-01-01 00:00:00,NISSA,,,0.0,1955.0
154,2014-09-09,DKR5552,NY,7359998992.0,BLACK,2015-01-01 00:00:00,SUBAR,Expired Muni Meter,37,0.0,1978.0
155,2014-09-03,XD377T,NJ,7889133285.0,WHITE,8888-01-01 00:00:00,MITSU,Failure to Display Muni Rec,38,0.0,1984.0
156,2014-09-24,EWS8725,NY,7163124569.0,GY,2014-01-01 00:00:00,ACURA,Reg. Sticker Expired (NYS),70A,0.0,1985.0
157,2014-09-22,97004JE,NY,8001803247.0,BROWN,8888-01-01 00:00:00,INTER,Reg Stkr Mutilated,73,0.0,1999.0
158,2014-09-08,FZX8469,NY,7795158249.0,BK,2014-01-01 00:00:00,HONDA,Reg. Sticker Expired (NYS),70A,0.0,2013.0
159,2014-09-09,XK246V,NJ,7441166652.0,WHITE,2014-01-01 00:00:00,CHEVR,Nighttime PKG on Res Street,78,0.0,2032.0
160,2014-09-02,DYN2251,NY,7443517555.0,GY,2015-01-01 00:00:00,NISSA,Insp Sticker Expired (NYS),71A,0.0,2033.0
161,2014-09-05,P73EDY,AB,7295561080.0,BLACK,2014-01-01 00:00:00,VOLVO,Failure to Display Muni Rec,38,0.0,2068.0
162,2014-09-27,GGP8585,NY,7001060914.0,GY,2015-01-01 00:00:00,CHEVR,Expired Muni Meter,37,0.0,2069.0
163,2014-09-11,CWJ8064,NY,1372932719.0,BK,2016-01-01 00:00:00,FORD,,,0.0,2080.0
164,2014-09-29,ECU1413,NY,7981046087.0,GREY,2015-01-01 00:00:00,HONDA,Insp Sticker Expired (NYS),71A,0.0,2096.0
165,2014-09-23,GHU3916,NY,8004571062.0,GY,2015-01-01 00:00:00,HONDA,Expired Muni Meter,37,0.0,2102.0
166,2014-09-15,80771MA,NY,7014571760.0,WHITE,2016-01-01 00:00:00,GMC,Failure to Display Muni Rec,38,0.0,2125.0
167,2014-09-16,5716CS,CT,7076103692.0,WHITE,8888-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,2162.0
168,2014-09-05,8114154,NY,8004377002.0,WHITE,8888-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,2220.0
169,2014-09-24,52964MD,NY,7266367347.0,BROWN,8888-01-01 00:00:00,FRUEH,No Standing,14,0.0,2229.0
170,2014-09-24,DXN3265,NY,7807456334.0,WH,2015-01-01 00:00:00,TOYOT,Failure to Display Muni Rec,38,0.0,2240.0
171,2014-09-10,29297MD,NY,7327194708.0,WH,2015-01-01 00:00:00,FORD,Failure to Disp Muni Recpt,69,0.0,2243.0
172,2014-09-15,GHU9596,NY,1378310275.0,BK,2015-01-01 00:00:00,JEEP,,,0.0,2262.0
173,2014-09-02,XT309U,NJ,7741555182.0,WHITE,8888-01-01 00:00:00,PONTI,Failure to Disp Muni Recpt,69,0.0,2273.0
174,2014-09-05,FTK1103,NY,7281359548.0,GY,2015-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,2281.0
175,2014-09-20,47830MD,NY,7895965700.0,WHITE,2015-01-01 00:00:00,PETER,Bike Lane,48,0.0,2287.0
176,2014-09-02,FPZ2320,NY,7009831233.0,GY,2015-01-01 00:00:00,VOLKS,Expired Muni Meter,37,0.0,2290.0
177,2014-09-22,GDL9471,NY,1374471112.0,WH,2014-01-01 00:00:00,NISSA,,,0.0,2305.0
178,2014-09-04,GDR8934,NY,7913863780.0,GY,2014-01-01 00:00:00,HYUND,Fire Hydrant,40,0.0,2308.0
179,2014-09-13,GBL7889,NY,8005966490.0,MR,2014-01-01 00:00:00,NISSA,Reg. Sticker Expired (NYS),70A,0.0,2324.0
180,2014-09-06,ERD6425,NY,8004917665.0,TN,2014-01-01 00:00:00,HYUND,Insp Sticker Expired (NYS),71A,1.0,2328.0
181,2014-09-11,GEC1496,NY,7967899672.0,BK,2015-01-01 00:00:00,MITSU,No Parking (street clean),21,0.0,2335.0
182,2014-09-17,ETX7849,NY,7387518210.0,BK,2015-01-01 00:00:00,NISSA,Failure to Display Muni Rec,38,0.0,2349.0
183,2014-09-10,DZT3344,NY,7973154747.0,BLACK,2015-01-01 00:00:00,TOYOT,Failure to Display Muni Rec,38,0.0,2353.0
184,2014-09-12,62687JM,NY,7013000826.0,BROWN,8888-01-01 00:00:00,GMC,Double Parking (Com-100Ft),46B,0.0,2369.0
185,2014-09-12,DCX4311,NY,8011552387.0,RD,2015-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,2377.0
186,2014-09-08,GED7304,NY,7808197890.0,RD,2015-01-01 00:00:00,VOLKS,Insp Sticker Expired (NYS),71A,0.0,2379.0
187,2014-09-16,41796JX,NY,7807764430.0,WH,2015-01-01 00:00:00,FORD,Exp. Muni-Mtr (Com. Mtr. Z),42,0.0,2386.0
188,2014-09-10,GRZ7884,NY,7046593024.0,GY,2016-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,2399.0
189,2014-09-10,GRZ7884,NY,7046593024.0,GY,2016-01-01 00:00:00,ME/BE,Failure to Display Muni Rec,38,0.0,2400.0
190,2014-09-02,RHBHG,NY,1374465367.0,RD,2015-01-01 00:00:00,LINCO,,,0.0,2406.0
191,2014-09-02,RHBHG,NY,1374465367.0,RD,2015-01-01 00:00:00,LINCO,,,0.0,2407.0
192,2014-09-08,DGB2660,NY,7084176299.0,WH,2015-01-01 00:00:00,NISSA,No Parking (street clean),21,0.0,2448.0
193,2014-09-29,84813MA,NY,7072243689.0,WH,2015-01-01 00:00:00,MITSU,Failure to Disp Muni Recpt,69,0.0,2454.0
194,2014-09-13,2ABBA6,CT,7064996492.0,BLACK,2014-01-01 00:00:00,NS/OT,No Standing,14,0.0,2467.0
195,2014-09-01,GMZ5846,NY,1370716059.0,GY,2016-01-01 00:00:00,HYUND,,,0.0,2479.0
196,2014-09-01,GMZ5846,NY,1370716059.0,GY,2016-01-01 00:00:00,HYUND,,,0.0,2480.0
197,2014-09-11,EYC1877,NY,7148731938.0,WH,2016-01-01 00:00:00,MITSU,Insp Sticker Expired (NYS),71A,0.0,2487.0
198,2014-09-30,H43CFG,NJ,7566336800.0,WHITE,8888-01-01 00:00:00,CHEVR,No Parking (street clean),21,0.0,2511.0
199,2014-09-08,63690JZ,NY,7327923019.0,WHITE,8888-01-01 00:00:00,FORD,Failure to Display Muni Rec,38,0.0,2527.0
200,2014-09-03,XW129M,NJ,7391156644.0,WHITE,8888-01-01 00:00:00,ME/BE,No Parking (Com Plate),20,0.0,2560.0
201,2014-09-02,62971JM,NY,7524339082.0,BROWN,8888-01-01 00:00:00,UPS,Sidewalk,51,0.0,2591.0
202,2014-09-02,66647KA,NY,7999552008.0,WH,2016-01-01 00:00:00,FORD,No Parking (street clean),21,0.0,2600.0
203,2014-09-05,95345MD,NY,1375316412.0,WH,2015-01-01 00:00:00,FRUEH,,,0.0,2607.0
